,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2
590,AFD29226@N,79.9979913033909,28.386384010880647,88.59992585214262,41.28928583400821,30.96696437550616,69.67566984488886,37.84851201450753,61.073735296137144,17.20386909750342,83.4387651228916,88.59992585214262,42.149479288883384,15.48348218775308,43.00967274375856,46.45044656325924,70.53586329976403,95.48147349114399,11.182514913377224,61.073735296137144,66.23489602538817,0.07014146939593217,0.06966507572889678
591,AFD29244@N,52.267371323941866,30.846317502654216,87.39789959085361,39.414739031169276,30.846317502654216,49.69684486538735,35.130528266911746,65.97684576956597,14.566316598475602,81.40000452089308,92.53895250796265,30.846317502654216,14.566316598475602,60.835792852456926,32.56000180835723,98.5368475779232,83.11368882659609,5.997895069960542,56.551582088199396,77.11579375663554,0.07036690288601843,0.07279094426247543
592,YP_005352863@N,79.9979913033909,28.386384010880647,88.59992585214262,41.28928583400821,30.96696437550616,69.67566984488886,37.84851201450753,61.073735296137144,17.20386909750342,83.4387651228916,88.59992585214262,42.149479288883384,15.48348218775308,43.00967274375856,46.45044656325924,70.53586329976403,95.48147349114399,11.182514913377224,61.073735296137144,66.23489602538817,0.07014146939593217,0.06966507572889678
593,YP_005352846@N,75.03906531646007,27.60057574858301,73.31402933217362,44.850935591447396,28.46309374072623,54.338633505022806,32.775683701442325,63.826331418598215,17.25035984286438,72.45151134003041,94.8769791357541,33.63820169358554,11.212733897861849,51.751079528593145,44.850935591447396,77.62661929288971,108.67726701004561,10.35021590571863,52.61359752073636,64.68884941074143,0.07034466946228397,0.06713733839449697
594,YP_005352854@N,77.80250168819285,31.121000675277138,78.66697392917277,49.27491773585547,31.121000675277138,54.461751181734996,28.527583952337377,63.1064735915342,20.747333783518094,63.1064735915342,108.05903012249007,26.798639470377537,10.373666891759047,43.223612048996024,44.088084289975946,79.53144617015269,99.41430771269086,11.238139132738967,54.461751181734996,76.93802944721293,0.06874725180164679,0.06678050721843269
595,YP_005352838@N,72.73252150177429,25.97590053634796,62.34216128723511,44.15903091179153,30.305217292405953,70.1349314481395,31.171080643617554,61.47629793602351,14.719676970597178,65.8056146920815,107.36705555023823,28.573490589982757,19.04899372665517,40.695577506945135,42.42730420936834,88.31806182358307,90.04978852600627,5.195180107269592,51.95180107269592,68.4032047457163,0.06927408987430748,0.06486255891409376
596,YP_005352881@N,52.267371323941866,30.846317502654216,87.39789959085361,39.414739031169276,30.846317502654216,49.69684486538735,35.130528266911746,65.97684576956597,14.566316598475602,81.40000452089308,92.53895250796265,30.846317502654216,14.566316598475602,60.835792852456926,32.56000180835723,98.5368475779232,83.11368882659609,5.997895069960542,56.551582088199396,77.11579375663554,0.07036690288601843,0.07279094426247543
597,ARS22400@N,60.1017572383867,29.1922820872164,68.68772255815624,42.0712300668707,31.76807168314726,50.657195386640225,32.62666821512421,74.69789828199491,12.020351447677342,64.39473989827147,78.99088094187967,41.21263353489374,16.313334107562106,55.80877457850194,36.061054343032026,96.16281158141874,70.40491562211014,7.727368787792576,53.23298498257108,78.13228440990272,0.07007403163752879,0.07132943638551822
598,ARB66162@N,64.23225018004341,33.400770093622576,69.37083019444688,42.821500120028944,30.83148008642084,48.816510136832996,29.97505008402026,69.37083019444688,11.133590031207525,62.51939017524226,79.64799022325383,41.965070117628365,17.128600048011577,55.66795015603763,35.113630098423734,95.06373026646425,72.7965502040492,7.70787002160521,53.09866014883589,77.0787002160521,0.07051380234681176,0.07305619525260927
599,APY23623@N,60.082052329600195,30.041026164800098,69.52351769568023,42.91575166400014,31.757656231360105,49.782271930240164,32.61597126464011,73.81509286208025,12.016410465920039,64.37362749600021,77.24835299520025,40.34080656416013,17.166300665600055,55.79047716320019,36.04923139776012,95.27296869408032,71.24014776224024,7.724835299520025,53.21553206336017,78.96498306176026,0.06999006921572204,0.0716948975042751
600,APZ73843@N,62.685569283220325,30.054724998804264,67.83780785444391,42.93532142686323,31.772137855878793,50.66367928369861,30.91343142734153,73.84875285420476,12.021889999521706,63.544275711757585,79.00099142542835,41.217908569788705,17.174128570745292,54.09850499784768,36.06566999856512,96.17511999617365,70.4139271400557,7.728357856835382,54.09850499784768,78.14228499689109,0.06979104682719792,0.0715025246355374
601,ADK66841@N,70.78131257280381,31.553115243298084,75.04524706514138,57.98950909579107,34.11147593870063,47.756066314180885,33.258689040233115,70.78131257280381,18.761311766285345,63.10623048659617,88.68983744062163,50.314427009583426,17.90852486781783,69.92852567433629,45.197705618778336,87.83705054215412,82.72032915134902,8.527868984675157,46.05049251724585,73.33967326820635,0.07417955692270427,0.07303354460977994
602,AFW97360@N,64.23559466984081,28.263661654729958,92.49925632457077,62.52264547864506,47.96257735348114,44.53667897108963,32.54603463271935,80.50861198620048,15.416542720761795,65.0920692654387,107.91579904533256,49.67552654467689,20.55539029434906,63.379120074242934,47.106102757883264,95.92515470696227,83.07803577299411,12.847118933968162,64.23559466984081,89.07335794217926,0.07174484411462403,0.07178056028749843
603,AFQ31000@N,58.35044985612912,30.033319778889986,68.64758806603426,39.4723631379697,30.891414629715417,46.33712194457312,36.039983734667985,76.37044172346312,16.303802165683138,66.9313983643834,77.22853657428854,42.90474254127141,15.445707314857708,54.05997560200198,36.898078585493415,94.3904335907971,74.65425202181225,8.580948508254282,50.62759619870027,78.9447262759394,0.0694026606506513,0.07250248852392059
604,AFI49431@N,64.13246345129927,30.783582456623652,76.10385662887514,41.04477660883153,33.348880994675625,39.334577583463556,33.348880994675625,66.69776198935125,8.550995126839902,64.98756296398327,87.220150293767,31.63868196930764,10.261194152207883,52.16107027372341,31.63868196930764,91.49564785718697,81.23445370497907,9.406094639523893,47.030473197619465,99.19154347134287,0.07270069252878768,0.072199794787222
605,AEK31974@N,49.839227472643344,22.341722660150463,67.88446500584179,38.66836614256811,28.356801837883282,43.82414829491053,21.482425634760062,74.75884120896502,7.733673228513623,48.12063342186254,80.77392038669784,32.653286964835296,12.030158355465636,45.54274234569133,31.79398993944489,65.30657392967059,77.33673228513622,5.1557821523424145,46.402039371081734,79.05532633591703,0.06916920311551472,0.07153377149408273
606,AEK31975@N,50.738002615907824,22.359119796840737,67.0773593905222,38.69847657145512,28.378882819067087,42.9983073016168,21.4991536508084,73.9570885587809,7.739695314291024,49.018070323843155,81.69678387307192,31.818747403196433,12.89949219048504,44.718239593681474,31.818747403196433,65.35742709845753,77.39695314291023,5.159796876194016,47.29813803177848,79.11688543497492,0.06855927280608422,0.07147458116157976
607,AEK31976@N,51.55021060027863,23.197594770125384,66.15610360369091,38.662657950208974,28.352615830153248,42.958508833565524,21.479254416782762,73.8886351937327,7.732531590041795,50.69104042360732,81.6211667837745,31.78929653683849,12.887552650069658,42.09933865689421,30.070956183495866,65.2969334270196,77.32531590041795,5.155021060027863,48.9727000702647,79.04365625376056,0.0688323734743196,0.07199744985436993
608,AEK31977@N,51.55021060027863,23.197594770125384,66.15610360369091,38.662657950208974,28.352615830153248,42.958508833565524,21.479254416782762,73.8886351937327,7.732531590041795,50.69104042360732,81.6211667837745,31.78929653683849,12.887552650069658,42.09933865689421,30.070956183495866,65.2969334270196,77.32531590041795,5.155021060027863,48.9727000702647,79.04365625376056,0.0688323734743196,0.07199744985436993
609,AEK31978@N,51.55021060027863,23.197594770125384,66.15610360369091,38.662657950208974,28.352615830153248,42.958508833565524,21.479254416782762,73.8886351937327,7.732531590041795,50.69104042360732,81.6211667837745,31.78929653683849,12.887552650069658,42.09933865689421,30.070956183495866,65.2969334270196,77.32531590041795,5.155021060027863,48.9727000702647,79.04365625376056,0.0688323734743196,0.07199744985436993
610,AEK31979@N,51.55021060027863,23.197594770125384,66.15610360369091,38.662657950208974,28.352615830153248,42.958508833565524,21.479254416782762,73.8886351937327,7.732531590041795,50.69104042360732,81.6211667837745,31.78929653683849,12.887552650069658,42.09933865689421,30.070956183495866,65.2969334270196,77.32531590041795,5.155021060027863,48.9727000702647,79.04365625376056,0.0688323734743196,0.07199744985436993
611,AEK31980@N,51.55021060027863,23.197594770125384,66.15610360369091,38.662657950208974,28.352615830153248,42.958508833565524,21.479254416782762,73.8886351937327,7.732531590041795,50.69104042360732,81.6211667837745,31.78929653683849,12.887552650069658,42.09933865689421,30.070956183495866,65.2969334270196,77.32531590041795,5.155021060027863,48.9727000702647,79.04365625376056,0.0688323734743196,0.07199744985436993
612,AEK31981@N,51.55021060027863,23.197594770125384,66.15610360369091,38.662657950208974,28.352615830153248,42.958508833565524,21.479254416782762,73.8886351937327,7.732531590041795,50.69104042360732,81.6211667837745,31.78929653683849,12.887552650069658,42.09933865689421,30.070956183495866,65.2969334270196,77.32531590041795,5.155021060027863,48.9727000702647,79.04365625376056,0.0688323734743196,0.07199744985436993
613,AEK31982@N,51.55021060027863,23.197594770125384,66.15610360369091,38.662657950208974,28.352615830153248,42.958508833565524,21.479254416782762,73.8886351937327,7.732531590041795,50.69104042360732,81.6211667837745,31.78929653683849,12.887552650069658,42.09933865689421,30.070956183495866,65.2969334270196,77.32531590041795,5.155021060027863,48.9727000702647,79.04365625376056,0.0688323734743196,0.07199744985436993
614,AEK31983@N,51.55021060027863,23.197594770125384,66.15610360369091,38.662657950208974,28.352615830153248,42.958508833565524,21.479254416782762,73.8886351937327,7.732531590041795,50.69104042360732,81.6211667837745,31.78929653683849,12.887552650069658,42.09933865689421,30.070956183495866,65.2969334270196,77.32531590041795,5.155021060027863,48.9727000702647,79.04365625376056,0.0688323734743196,0.07199744985436993
615,AEK31984@N,51.50444294977354,24.035406709894318,65.23896106971314,39.48673959482638,28.327443622375448,42.92036912481128,20.601777179909416,73.8230348946754,6.867259059969805,50.64603556727731,81.54870133714144,31.76107315236035,12.017703354947159,44.63718388980373,30.90266576986412,64.38055368721692,76.39825704216408,5.150444294977354,48.070813419788635,79.83188657214899,0.06934042231159414,0.07225219519218032
616,AFD29234@N,76.06007201242565,26.793889004377217,74.33143401214325,44.080269007201224,29.386846004800816,57.04505400931923,31.97980300522442,63.095287010307636,13.829104002259207,70.00983901143724,95.93940901567325,28.522527004659615,21.60797500353001,44.944588007342425,45.808907007483626,76.92439101256684,93.34645201524965,6.0502330009884036,55.31641600903683,92.48213301510846,0.06952568622396824,0.06615531363483124
617,AGG55745@N,70.32063274972381,35.16031637486191,71.17820144179362,59.17223975281638,36.87545375900151,52.31169021625796,42.02086591142033,84.89930051491046,18.866511225535657,68.6054953655842,114.91420473735354,36.87545375900151,10.290824304837631,68.6054953655842,44.59357198762974,108.91122389286492,91.75985005146887,10.290824304837631,53.16925890832776,106.33851781665552,0.07121610389306784,0.07121520403712947
618,ALQ43515@N,50.756889732255054,28.389446799396893,86.02862666483907,42.154027065771146,34.41145066593563,46.4554583990131,29.249733066045284,76.56547773170678,8.602862666483908,61.94061119868413,100.65349319786172,32.69087813263885,12.04400773307747,43.87459959906793,34.41145066593563,98.07263439791654,81.72719533159712,6.882290133187126,63.66118373198091,92.0506305313778,0.06925936944112455,0.0704543639104848
619,YP_005352871@N,76.06007201242565,26.793889004377217,74.33143401214325,44.080269007201224,29.386846004800816,57.04505400931923,31.97980300522442,63.095287010307636,13.829104002259207,70.00983901143724,95.93940901567325,28.522527004659615,21.60797500353001,44.944588007342425,45.808907007483626,76.92439101256684,93.34645201524965,6.0502330009884036,55.31641600903683,92.48213301510846,0.06952568622396824,0.06615531363483124
620,APY26781@N,62.746257044006015,28.364746334961623,70.482096953541,43.8364261540316,31.802897405866062,49.85319052811437,31.802897405866062,73.92024802444544,12.033528748165537,63.605794811732125,78.21793686307599,41.25781285085327,17.190755354522196,55.01041713447103,36.10058624449661,92.83007891441986,72.20117248899322,7.735839909534988,53.29134159901881,79.0774746308021,0.06927374885457992,0.07118848341931022
621,AOC59723@N,58.321507132054016,30.876092011087422,67.75586857988628,43.74113034904051,30.018422788557213,51.460153351812366,30.876092011087422,69.4712070249467,12.865038337953091,65.18286091229567,81.47857614036958,40.31045345891969,17.153384450604122,51.460153351812366,40.31045345891969,85.76692225302061,77.19023002771856,7.719023002771856,56.606168686993605,80.62090691783938,0.06979311392428778,0.07253766354550609
622,APZ73652@N,60.125358917618996,29.20374575998637,69.57362960467341,42.94668494115643,31.780546856455754,49.818154531741456,31.780546856455754,74.72723179761218,12.0250717835238,65.27896111055777,77.30403289408157,41.22881754351017,17.17867397646257,56.689624122326485,36.0752153505714,93.62377317172101,71.29149700231967,7.730403289408157,53.25388932703397,79.02190029172782,0.06991814667834917,0.0711481544985223
623,YP_003858584@N,70.78131257280381,31.553115243298084,75.04524706514138,57.98950909579107,34.11147593870063,47.756066314180885,33.258689040233115,70.78131257280381,18.761311766285345,63.10623048659617,88.68983744062163,50.314427009583426,17.90852486781783,69.92852567433629,45.197705618778336,87.83705054215412,82.72032915134902,8.527868984675157,46.05049251724585,73.33967326820635,0.07417955692270427,0.07303354460977994
624,AMO03292@N,57.62863181613835,26.663993825377446,72.2508219784421,42.1463128207579,31.824766823837596,50.74760115152481,33.54502448999098,72.2508219784421,10.321545996920301,67.09004897998196,77.41159497690226,42.1463128207579,17.202576661533836,55.04824531690827,36.985539822297746,92.89391397228272,72.2508219784421,7.741159497690226,55.04824531690827,80.85211030920902,0.06911307357122558,0.07075809335208263
