,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4
764,AJT47914@N,46.379559694872874,26.930066919603604,63.58488022684185,37.402870721671675,26.930066919603604,41.14315779383884,31.418411406204207,61.34070798354155,12.71697604536837,53.112076424773775,71.06545437117619,35.15869847837137,14.213090874235236,50.119846767040045,32.91452623507107,74.05768402890992,65.82905247014214,7.4805741443343345,49.37178935260661,69.56933954230931,0.06122417047722093,0.06359569174417731,0.06202446599699133,0.06509825734817701
765,AJT47923@N,49.313751208920976,26.898409750320532,60.5214219382212,35.864546333760714,26.898409750320532,41.84197072272083,32.128656090660634,64.25731218132127,11.207670729300222,54.54399754926108,70.23473657028138,35.11736828514069,13.449204875160266,47.81939511168095,32.87583413928065,78.45369510510156,62.762956084081246,7.4717804862001485,49.313751208920976,68.74038047304136,0.06168378694796266,0.06306551428319375,0.06297555145132959,0.06509709869749919
766,AJT47932@N,49.23553272515308,27.601738042888847,60.42542652632423,35.80766016374769,26.85574512281077,41.77560352437231,32.07769556335731,63.40939820663654,11.189893801171154,55.203476085777694,70.12333448733924,35.80766016374769,13.427872561405385,47.743546884996924,32.82368848343538,78.32925660819808,61.17141944640231,7.45992920078077,49.23553272515308,68.63134864718307,0.06205497351005514,0.06337438535178737,0.06310368314336405,0.0654740379167166
767,AJT47950@N,47.18555780369455,26.214198779830305,63.66305417958789,38.19783250775273,26.963175887825457,41.94271804772849,31.457038535796368,60.66714574760728,11.983633727922426,53.17737466765576,70.40384815154425,35.201924075772126,13.481587943912729,49.43248912768001,34.452946967776974,74.14873369152001,66.6589626115685,7.489771079951516,49.43248912768001,69.6548710435491,0.06101126847415243,0.06323731877401813,0.061741364310835836,0.06503294044584203
768,AJP16730@N,45.66749765964608,26.95131009421736,63.63503772245765,37.432375130857444,26.95131009421736,41.17561264394318,31.44319510992025,61.3890952146062,11.978360041874382,53.153972685817564,71.87016025124629,35.18643262300599,14.224302549725827,48.66208767011467,33.6891376177717,74.86475026171489,65.88098023030909,7.4864750261714885,49.41073517273182,70.37286524601198,0.061079904683465414,0.06332609587490617,0.06194507865180278,0.06500141817267684
769,AJP16739@N,50.88605132403575,26.191349946194872,58.36929416580571,37.416214208849816,27.687998514548863,44.151132766442785,29.93297136707985,65.10421272339867,10.476539978477948,53.13102417656674,71.09080699681465,35.17124135631882,13.469837115185934,50.13772703985875,32.92626850378784,76.32907698605362,64.35588843922169,6.734918557592967,48.64107847150476,67.34918557592967,0.062115915420747236,0.06303864372621035,0.06212307805622967,0.06439807861981647
770,AJH76957@N,67.03167667808705,33.892420792291205,66.27851177159168,50.46204873518912,33.13925588579584,42.93039967023552,37.658245324768004,71.55066611705921,15.063298129907201,57.993697800142726,105.44308690935041,29.37343135331904,9.791143784439681,54.981038174161284,38.41141023126336,97.91143784439681,79.0823151820128,8.28481397144896,48.20255401570304,91.88611859243393,0.06188361996692552,0.06217357482836142,0.06037994757627608,0.06239795113307693
771,AKJ66253@N,53.920370218694046,26.211291078531826,65.90267471173716,37.44470154075975,27.709079140162217,44.184747818096504,26.960185109347023,62.158204557661186,8.986728369782341,59.16262843440041,67.40046277336755,34.44912541749897,13.480092554673512,47.18032394135729,33.700231386683775,75.6382971123347,63.65599261929158,7.4889403081519506,48.678112002987675,68.14935680418274,0.06158544380621559,0.06355607900949496,0.06130959855281295,0.06465484781628152
772,AIA62220@N,73.08166477881922,35.0493698429031,69.35300841255294,43.252413848688924,30.574982203383552,46.235338941701954,37.28656366266287,70.84447095905945,11.931700372052118,60.40423313351385,92.47067788340391,29.829250930130296,16.40608801157166,49.96399530796825,43.252413848688924,82.77617133111157,80.5389775113518,15.660356738318404,43.99814512194219,91.72494661015065,0.06399118494160848,0.06313683346266535,0.06385211167024266,0.06328859667222615
773,AIA62234@N,84.90123459372069,37.98213126561188,78.198505546848,50.64284168748251,29.04515920311497,44.68486031248457,30.534654546864456,70.75102882810057,11.171215078121142,49.89809401560777,85.64598226559542,29.78990687498971,20.108187140618057,52.87708470310674,43.195364968735085,87.1354776093449,60.32456142185417,11.915962749995884,45.429607984359315,102.03043104683977,0.06611834341406259,0.06406162060384225,0.06201458318023704,0.06305778092711534
774,AIA62252@N,65.97077747239854,24.739041552149455,80.96413598885276,47.22907932683078,30.73638495873114,42.73107177189451,38.982732142780954,65.22110954657583,13.494022664808792,59.22376613999415,89.96015109872529,45.72974347518535,14.993358516454215,51.727086881767036,36.73372836531283,79.46480013720733,74.21712465644836,11.994686813163371,53.22642273341246,99.70583413442053,0.06403387421583448,0.06478233831647576,0.06057236843888563,0.06094349320609338
775,AIA62265@N,73.86791341206852,35.06860535724465,61.92966477981502,48.49913506852984,33.576324278212965,41.0377296733714,30.59176212014959,73.86791341206852,16.41509186934856,67.15264855642593,83.56774042577449,31.33790265966543,14.17667025080103,47.752994529013996,39.54544859433971,73.12177287255268,79.09089718867942,11.938248632253499,47.752994529013996,91.77528636044877,0.06540001513393838,0.0639297760313782,0.06258124441967136,0.0619484248991684
776,AIA62271@N,64.137875522816,27.594202259816186,68.61261102440781,42.509987265122234,28.33999151008149,41.018408764591626,38.78104101379572,58.17156152069358,10.441049503714233,61.90050777202009,75.32471427679553,38.03525176353042,12.678417254510139,48.47630126724465,31.323148511142698,76.07050352706084,67.86682177414251,8.949471003183628,47.73051201697935,88.00313153130567,0.06550023020080407,0.06616576082181988,0.06090368229077268,0.06164107642130103
777,AIA62290@N,60.11628378796694,31.17140640857545,52.69452035735374,49.72581498510846,27.460524693268848,48.98363864204713,29.68705372245281,54.17887304347638,9.648292459797164,53.436696700415055,75.70198699225466,42.30405155449525,13.359174175103764,59.37410744490562,36.36664081000469,79.41286870756127,74.95981064919334,7.421763430613202,40.81969886837261,74.21763430613203,0.06492934250092873,0.06766602117622773,0.06072875649198159,0.06449953676954172
778,AIA62300@N,60.13757742279074,31.182447552558163,52.71318514837213,49.743428238604686,27.47025141534886,49.00098901116283,29.69756909767444,54.198063603255854,9.651709956744194,52.71318514837213,74.98636197162796,41.576596736744214,13.363906093953497,59.39513819534888,36.37952214465119,80.18343656372099,75.72880119906982,7.42439227441861,40.83415750930236,73.50148351674424,0.06514869280718837,0.06756096890241525,0.06085887960820866,0.06399223124032678
779,AIA62310@N,63.1607720406925,34.18112369261006,60.18850041524814,46.813278100748555,27.493512535360264,46.07021019438747,33.43805578624897,52.75782135163726,11.889086501777411,56.4731608834427,73.56372272974774,40.125666943498764,14.861358127221765,53.50088925799835,36.41032741169332,75.792926448831,71.33451901066447,7.430679063610882,41.61180275622094,75.0498585424699,0.06491672272590576,0.06741549862669731,0.061914777612234545,0.06268509467407414
780,AIA62320@N,65.13748206100813,33.30893969028825,58.47569412295048,50.33350886532447,27.387350412014783,48.112912885971916,32.568741030504064,54.03450216424538,8.142185257626016,54.774700824029566,74.76006463820251,43.67172092726682,14.063774535899483,53.2943035044612,37.750131648993346,76.24046195777088,70.31887267949742,7.401986597841833,40.71092628813008,68.83847535992905,0.0658962827973555,0.06785669287278798,0.06202525281245894,0.06402311173321439
781,AIA62330@N,68.03855085941518,34.7588248955708,57.68485833733026,47.33116581524534,27.363330236938715,40.675220622476466,34.7588248955708,53.24756154215101,9.61414305622171,55.46620993974064,79.1317928473633,37.717022759023635,11.093241987948128,59.90350673491989,36.97747329316042,78.3922433815001,65.81990246182555,6.655945192768876,36.237923827297216,70.99674872286802,0.0664199829836828,0.06822529312890634,0.062480377576910905,0.06332488044729155
782,AIA62343@N,68.54287665570307,30.12873699151783,68.54287665570307,42.93345021291291,32.38839226588167,51.21885288558031,39.92057651376113,64.77678453176334,15.064368495758915,51.97207131036826,88.8797741249776,40.67379493854907,16.570805345334808,56.49138185909593,48.20597918642853,86.62011885061376,85.11368200103787,6.778965823091512,56.49138185909593,67.78965823091512,0.06401707298446979,0.06396075543641988,0.059611756735862824,0.059191990055301666
783,AHL18090@N,63.62403947458419,33.68331501595633,56.88737647139292,49.40219535673596,30.68924257009355,54.641822136995835,32.93479690449064,68.86366625484406,14.22184411784823,55.39034024846153,90.57069148734925,38.92294179621621,14.970362229313928,53.14478591406444,45.659604799407475,102.5469812708004,69.61218436630976,7.485181114656964,57.63589458285862,71.10922058924115,0.0644862468327515,0.0655272465165517,0.059402409008149325,0.062065986176851065
784,QDI73610@N,65.11317868940384,32.930803015330675,57.62890527682869,48.647777181738505,31.433948332815646,53.88676857054111,34.42765769784571,68.85531539569142,14.220119483892793,54.635195911798625,90.55970829215937,38.169794404133285,15.716974166407823,53.1383412292836,46.40249515796596,100.28926372850707,69.60374273694893,7.484273412575154,59.12575995934372,70.35217007820644,0.06458754876126341,0.06585429732342893,0.05937809678253716,0.06175271587525507
785,AIY51828@N,52.541141361753304,24.769395213397985,66.80230830280063,34.52703575200931,27.771746148355316,38.279974420705976,33.02586028453065,63.7999573678433,10.50822827235066,56.29408003044997,71.30583470523662,38.279974420705976,14.261166941047325,49.53879042679597,31.52468481705198,77.31053657515129,66.0517205690613,6.7552896036539964,47.28702722557797,66.80230830280063,0.06103304232893532,0.06284268968327776,0.061588558882183966,0.06394797536626996
786,ALC78747@N,51.79106030681153,26.270827691860923,61.54879630664559,33.776778460964046,27.772017845681546,44.285109537708415,29.27320799950217,63.049986460466215,12.009521230564992,58.54641599900434,70.55593722956934,33.02618338405373,13.510711384385617,47.28748984534966,32.275588307143416,80.31367322940339,64.55117661428683,6.755355692192809,47.28748984534966,68.30415199883839,0.061063089275210015,0.0627602037150789,0.061519206830010345,0.06406242326938864
787,AIF73529@N,69.12760612629978,32.309641993814026,60.86234887206828,46.585995432941154,31.558254970702073,45.8346084098292,38.32073817870966,77.39286338053128,19.536062600910807,54.851252687172654,95.42615193521817,33.06102901692598,9.016644277343449,61.61373589518024,41.32628627115748,95.42615193521817,81.901185519203,8.265257254231495,46.585995432941154,91.6692168196584,0.06274989129811726,0.06226361328421026,0.0609965675523031,0.0626029047534152
788,AIF73535@N,69.33965344511617,30.147675410920076,61.80273459238615,47.482588772199115,31.65505918146608,45.22151311638011,39.1919780341961,76.1228804125732,19.59598901709805,55.01950762492913,97.97994508549024,31.65505918146608,9.044302623276023,61.80273459238615,40.699361804742104,97.22625320021724,81.39872360948421,9.044302623276023,46.728896886926115,92.70410188857923,0.06194818172911225,0.06169112036917015,0.06059265309540493,0.062076159533310804
789,AIF73541@N,70.06482745297586,30.135409657193918,61.02420455581768,48.21665545151027,31.642180140053615,45.956499727220724,39.17603255435209,76.09190938441465,18.8346310357462,54.997122624378896,97.94008138588023,31.642180140053615,9.040622897158176,61.77758979724753,40.68280303721179,97.18669614445038,80.61222083299373,9.040622897158176,46.70988496865057,92.6663846958713,0.06196135835427408,0.06184360471871479,0.06059145923965788,0.06221833625750529
790,AXQ05191@N,48.938956517545364,23.340117723752403,60.23256186774814,35.38663009730203,27.857559863833515,45.927328424157956,31.622094980567773,63.9970969844824,12.799419396896479,55.71511972766703,70.77326019460406,36.13953712064888,13.55232642024333,50.444770564239064,33.127909027261474,82.06686554480684,64.75000400782925,7.529070233468517,46.680235447504806,69.26744614791036,0.05965812065467373,0.06310410009963299,0.06106919347087763,0.06326156242796388
791,YP_009336484@N,50.00051855211359,20.149462700105477,54.47817692991481,52.2393477410142,33.582437833509125,37.31381981501014,30.597332248308316,55.970729722515216,11.940422340803245,51.493071344714,69.40370485591886,29.104779455707913,17.910633511204868,52.2393477410142,29.104779455707913,64.92604647811766,58.209558911415826,11.940422340803245,45.52286017431238,70.14998125221906,0.06644406379622962,0.0634722440756033,0.062262007943765706,0.061545287884198496
792,ATJ01103@N,53.98704313396651,25.49388147992863,61.485243569239636,36.74118213283832,27.743341610510566,44.98920261163876,29.24298169756519,63.73470369982157,11.24730065290969,59.2357834386577,68.98344400451276,34.49172200225638,14.24658082701894,47.988482785748005,31.49244182814713,79.48092461389514,62.23506361276695,6.748380391745814,46.48884269869338,67.48380391745813,0.060938611210983484,0.062132132565519776,0.06240515751897464,0.06470405517720942
793,YP_009199790@N,65.97077747239854,24.739041552149455,80.96413598885276,47.22907932683078,30.73638495873114,42.73107177189451,38.982732142780954,65.22110954657583,13.494022664808792,59.22376613999415,89.96015109872529,45.72974347518535,14.993358516454215,51.727086881767036,36.73372836531283,79.46480013720733,74.21712465644836,11.994686813163371,53.22642273341246,99.70583413442053,0.06403387421583448,0.06478233831647576,0.06057236843888563,0.06094349320609338
794,ARI44804@N,66.5986125243734,34.77927542939499,57.71879752112361,47.35901335066553,27.379429593353507,41.43913668183234,34.77927542939499,53.27889001949872,8.879815003249787,54.758859186707014,78.43836586203977,36.99922918020744,11.099768754062232,59.938751271936056,36.99922918020744,79.91833502924807,66.5986125243734,6.65986125243734,36.99922918020744,71.77850460960244,0.06640139272344313,0.067882958869234,0.06211470077252982,0.06361636403064418
