,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11
281,AIY60588@H,45.259481724188085,23.41007675389039,40.057242445545775,34.334779239039236,21.849404970297698,36.93589887836039,23.93030068175462,47.86060136350924,10.404478557284618,37.97634673408886,62.4268713437077,26.531420321075775,10.924702485148849,37.45612280622462,32.25388352758232,70.23023026167117,47.86060136350924,5.202239278642309,39.537018517681545,49.421273147101935,0.044875519488550314,0.04590919134548322,0.04127756751441292,0.04286126804646571,0.04415803999161989,0.0434963372210953,0.04213833259460464,0.041894485727804257,0.044190335331478175,0.04497072390682937,0.044004270967425305
282,AID55070@H,45.731980615187084,23.90535350339325,40.0154830382887,34.298985461390316,21.826627111793837,36.37771185298973,23.90535350339325,47.8107070067865,10.393631957997064,37.93675664668929,62.36179174798239,26.503761492892515,10.913313555896918,36.89739345088958,32.2202590697909,69.63733411858033,47.8107070067865,5.196815978998532,39.495801440388846,49.88943339838591,0.04494339097685319,0.04605407962808183,0.041228330269054994,0.04291357561123733,0.04427729995941983,0.04357398187749183,0.04221270350979913,0.04193967387991752,0.04423292496796389,0.04499714035147619,0.04394530106885113
283,ASU45774@H,45.259481724188085,23.41007675389039,40.057242445545775,34.334779239039236,21.849404970297698,36.93589887836039,23.93030068175462,47.86060136350924,10.404478557284618,37.97634673408886,62.4268713437077,26.531420321075775,10.924702485148849,37.45612280622462,32.25388352758232,70.23023026167117,47.86060136350924,5.202239278642309,39.537018517681545,49.421273147101935,0.044875519488550314,0.04590919134548322,0.04127756751441292,0.04286126804646571,0.04415803999161989,0.0434963372210953,0.04213833259460464,0.041894485727804257,0.044190335331478175,0.04497072390682937,0.044004270967425305
284,AID55072@H,45.731980615187084,23.90535350339325,40.0154830382887,34.298985461390316,21.826627111793837,36.37771185298973,23.90535350339325,47.8107070067865,10.393631957997064,37.93675664668929,62.36179174798239,26.503761492892515,10.913313555896918,36.89739345088958,32.2202590697909,69.63733411858033,47.8107070067865,5.196815978998532,39.495801440388846,49.88943339838591,0.04494339097685319,0.04605407962808183,0.041228330269054994,0.04291357561123733,0.04427729995941983,0.04357398187749183,0.04221270350979913,0.04193967387991752,0.04423292496796389,0.04499714035147619,0.04394530106885113
285,ASU45785@H,45.259481724188085,23.41007675389039,40.057242445545775,34.334779239039236,21.849404970297698,36.93589887836039,23.93030068175462,47.86060136350924,10.404478557284618,37.97634673408886,62.4268713437077,26.531420321075775,10.924702485148849,37.45612280622462,32.25388352758232,70.23023026167117,47.86060136350924,5.202239278642309,39.537018517681545,49.421273147101935,0.044875519488550314,0.04590919134548322,0.04127756751441292,0.04286126804646571,0.04415803999161989,0.0434963372210953,0.04213833259460464,0.041894485727804257,0.044190335331478175,0.04497072390682937,0.044004270967425305
286,AIY60568@H,45.259481724188085,23.41007675389039,40.057242445545775,34.334779239039236,21.849404970297698,36.93589887836039,23.93030068175462,47.86060136350924,10.404478557284618,37.97634673408886,62.4268713437077,26.531420321075775,10.924702485148849,37.45612280622462,32.25388352758232,70.23023026167117,47.86060136350924,5.202239278642309,39.537018517681545,49.421273147101935,0.044875519488550314,0.04590919134548322,0.04127756751441292,0.04286126804646571,0.04415803999161989,0.0434963372210953,0.04213833259460464,0.041894485727804257,0.044190335331478175,0.04497072390682937,0.044004270967425305
287,AIY60548@H,45.259481724188085,23.41007675389039,40.057242445545775,34.334779239039236,21.849404970297698,36.93589887836039,23.93030068175462,47.86060136350924,10.404478557284618,37.97634673408886,62.4268713437077,26.531420321075775,10.924702485148849,37.45612280622462,32.25388352758232,70.23023026167117,47.86060136350924,5.202239278642309,39.537018517681545,49.421273147101935,0.044875519488550314,0.04590919134548322,0.04127756751441292,0.04286126804646571,0.04415803999161989,0.0434963372210953,0.04213833259460464,0.041894485727804257,0.044190335331478175,0.04497072390682937,0.044004270967425305
288,ASU45796@H,45.731980615187084,23.90535350339325,40.0154830382887,34.298985461390316,21.826627111793837,36.37771185298973,23.90535350339325,47.8107070067865,10.393631957997064,37.93675664668929,62.36179174798239,26.503761492892515,10.913313555896918,36.89739345088958,32.2202590697909,69.63733411858033,47.8107070067865,5.196815978998532,39.495801440388846,49.88943339838591,0.04494339097685319,0.04605407962808183,0.041228330269054994,0.04291357561123733,0.04427729995941983,0.04357398187749183,0.04221270350979913,0.04193967387991752,0.04423292496796389,0.04499714035147619,0.04394530106885113
289,ALX27243@H,45.731980615187084,23.90535350339325,40.0154830382887,34.298985461390316,21.826627111793837,36.37771185298973,23.90535350339325,47.8107070067865,10.393631957997064,37.93675664668929,62.36179174798239,26.503761492892515,10.913313555896918,36.89739345088958,32.2202590697909,69.63733411858033,47.8107070067865,5.196815978998532,39.495801440388846,49.88943339838591,0.04494339097685319,0.04605407962808183,0.041228330269054994,0.04291357561123733,0.04427729995941983,0.04357398187749183,0.04221270350979913,0.04193967387991752,0.04423292496796389,0.04499714035147619,0.04394530106885113
290,AID55071@H,45.731980615187084,23.90535350339325,40.0154830382887,34.298985461390316,21.826627111793837,36.37771185298973,23.90535350339325,47.8107070067865,10.393631957997064,37.93675664668929,62.36179174798239,26.503761492892515,10.913313555896918,36.89739345088958,32.2202590697909,69.63733411858033,47.8107070067865,5.196815978998532,39.495801440388846,49.88943339838591,0.04494339097685319,0.04605407962808183,0.041228330269054994,0.04291357561123733,0.04427729995941983,0.04357398187749183,0.04221270350979913,0.04193967387991752,0.04423292496796389,0.04499714035147619,0.04394530106885113
291,AYV64549@H,45.731980615187084,23.90535350339325,40.0154830382887,34.298985461390316,21.826627111793837,36.37771185298973,23.90535350339325,47.8107070067865,10.393631957997064,37.93675664668929,62.36179174798239,26.503761492892515,10.913313555896918,36.89739345088958,32.2202590697909,69.63733411858033,47.8107070067865,5.196815978998532,39.495801440388846,49.88943339838591,0.04494339097685319,0.04605407962808183,0.041228330269054994,0.04291357561123733,0.04427729995941983,0.04357398187749183,0.04221270350979913,0.04193967387991752,0.04423292496796389,0.04499714035147619,0.04394530106885113
292,AID55073@H,45.7767403889575,23.40856042617145,40.054647840337815,34.33255529171813,21.847989731093353,36.93350645018162,23.92875065786415,47.8575013157283,10.403804633853978,37.97388691356702,61.90263757143117,26.529701816327645,10.923994865546677,37.45369668187432,32.25179436494733,69.70549104682165,47.8575013157283,5.201902316926989,39.53445760864511,49.93826224249909,0.04487511570433991,0.04587689100899908,0.0412467534132506,0.04281092861556636,0.044175659401491825,0.04349388982358133,0.042086472052558783,0.041965157483157746,0.044186603124224434,0.04503701513346074,0.0440552825466702
293,AKN24821@H,45.7767403889575,23.40856042617145,40.054647840337815,34.33255529171813,21.847989731093353,36.93350645018162,23.92875065786415,47.8575013157283,10.403804633853978,37.97388691356702,61.90263757143117,26.529701816327645,10.923994865546677,37.45369668187432,32.25179436494733,69.70549104682165,47.8575013157283,5.201902316926989,39.53445760864511,49.93826224249909,0.04487511570433991,0.04587689100899908,0.0412467534132506,0.04281092861556636,0.044175659401491825,0.04349388982358133,0.042086472052558783,0.041965157483157746,0.044186603124224434,0.04503701513346074,0.0440552825466702
294,AHZ58501@H,45.7767403889575,23.40856042617145,40.054647840337815,34.33255529171813,21.847989731093353,36.93350645018162,23.92875065786415,47.8575013157283,10.403804633853978,37.97388691356702,61.90263757143117,26.529701816327645,10.923994865546677,37.45369668187432,32.25179436494733,69.70549104682165,47.8575013157283,5.201902316926989,39.53445760864511,49.93826224249909,0.04487511570433991,0.04587689100899908,0.0412467534132506,0.04281092861556636,0.044175659401491825,0.04349388982358133,0.042086472052558783,0.041965157483157746,0.044186603124224434,0.04503701513346074,0.0440552825466702
295,AKN24812@H,45.87436050343297,22.937180251716484,40.14006544050385,34.405770377574726,22.41588070054111,37.0122681334516,23.979779354067233,47.959558708134466,10.425991023507493,38.05486723580235,62.03464658986958,26.586277109944106,10.947290574682867,37.53356768462697,32.32057217287323,70.37543940867558,47.959558708134466,5.212995511753746,39.0974663381531,50.044756912835965,0.04476933732202794,0.04571624186388554,0.04120637491351075,0.042774833644978215,0.043973893450492074,0.043338752647935706,0.041965530019671536,0.041995397779067314,0.04403958033500625,0.04510261927466829,0.04381788757338171
296,AKN24803@H,45.775999765323604,23.40818169817684,40.053999794658154,34.3319998239927,21.32745443611668,36.932908901567906,23.92836351369188,47.85672702738376,10.403636310300818,37.453090717082944,61.901636046289866,26.529272591267087,10.92381812581586,37.453090717082944,32.25127256193254,70.22454509453053,47.85672702738376,5.201818155150409,39.53381797914311,50.45763610495897,0.044887326550250746,0.045840096939443194,0.04125765523415399,0.042806818476670984,0.04418758824329223,0.0434938447631727,0.04207676439409711,0.041981963992782124,0.04418679624842279,0.04503193179588655,0.04406739784678663
297,AKN24830@H,45.780209580596974,23.41033444462345,40.05768338302235,34.33515718544773,21.849645481648555,36.93630545707256,23.930564098948416,47.86112819789683,10.404593086499311,37.976764765722486,61.9073288646709,26.531712370573246,10.924822740824277,37.45653511139752,32.774468222472834,69.19054402522042,47.86112819789683,5.2022965432496555,39.537453728697386,49.9420468151967,0.04487996489043036,0.04587467883757538,0.04124987788194016,0.04279653543191833,0.0441673953309451,0.04347559789680963,0.04209081359882048,0.04196185865789304,0.04419110554330023,0.04503038996776094,0.0440521276376407
298,AKN24767@H,45.7767403889575,23.40856042617145,40.054647840337815,34.33255529171813,21.847989731093353,36.93350645018162,23.92875065786415,47.8575013157283,10.403804633853978,37.97388691356702,61.90263757143117,26.529701816327645,10.923994865546677,37.45369668187432,32.25179436494733,69.70549104682165,47.8575013157283,5.201902316926989,39.53445760864511,49.93826224249909,0.04487511570433991,0.04587689100899908,0.0412467534132506,0.04281092861556636,0.044175659401491825,0.04349388982358133,0.042086472052558783,0.041965157483157746,0.044186603124224434,0.04503701513346074,0.0440552825466702
299,AKN24758@H,45.7767403889575,23.40856042617145,40.054647840337815,34.33255529171813,21.847989731093353,36.93350645018162,23.92875065786415,47.8575013157283,10.403804633853978,37.97388691356702,61.90263757143117,26.529701816327645,10.923994865546677,37.45369668187432,32.25179436494733,69.70549104682165,47.8575013157283,5.201902316926989,39.53445760864511,49.93826224249909,0.04487511570433991,0.04587689100899908,0.0412467534132506,0.04281092861556636,0.044175659401491825,0.04349388982358133,0.042086472052558783,0.041965157483157746,0.044186603124224434,0.04503701513346074,0.0440552825466702
300,AHZ64057@H,45.706981256636496,23.89228565687817,39.993608599556936,34.280235942477375,21.814695599758327,36.35782599959722,23.89228565687817,47.78457131375634,10.387950285599205,37.916018542437094,62.327701713595225,26.48927322827797,10.907347799879163,37.396621028157135,32.20264588535753,69.07986939923471,47.78457131375634,5.193975142799602,39.47421108527698,49.86216137087618,0.04495123448831064,0.046064907977573545,0.041244050295621074,0.04295943580906841,0.0443252069061292,0.04350388900298967,0.04229473060013555,0.042043827979772366,0.04420874506724365,0.04498959401527299,0.04401686357792278
301,AKN24794@H,45.7767403889575,23.40856042617145,40.054647840337815,34.33255529171813,21.847989731093353,36.93350645018162,23.92875065786415,47.8575013157283,10.403804633853978,37.97388691356702,61.90263757143117,26.529701816327645,10.923994865546677,37.45369668187432,32.25179436494733,69.70549104682165,47.8575013157283,5.201902316926989,39.53445760864511,49.93826224249909,0.04487511570433991,0.04587689100899908,0.0412467534132506,0.04281092861556636,0.044175659401491825,0.04349388982358133,0.042086472052558783,0.041965157483157746,0.044186603124224434,0.04503701513346074,0.0440552825466702
302,AKN24749@H,45.7767403889575,23.40856042617145,40.054647840337815,34.33255529171813,21.847989731093353,36.93350645018162,23.92875065786415,47.8575013157283,10.403804633853978,37.97388691356702,61.90263757143117,26.529701816327645,10.923994865546677,37.45369668187432,32.25179436494733,69.70549104682165,47.8575013157283,5.201902316926989,39.53445760864511,49.93826224249909,0.04487511570433991,0.04587689100899908,0.0412467534132506,0.04281092861556636,0.044175659401491825,0.04349388982358133,0.042086472052558783,0.041965157483157746,0.044186603124224434,0.04503701513346074,0.0440552825466702
303,AKN24776@H,45.7767403889575,23.40856042617145,40.054647840337815,34.33255529171813,21.847989731093353,36.93350645018162,23.92875065786415,47.8575013157283,10.403804633853978,37.97388691356702,61.90263757143117,26.529701816327645,10.923994865546677,37.45369668187432,32.25179436494733,69.70549104682165,47.8575013157283,5.201902316926989,39.53445760864511,49.93826224249909,0.04487511570433991,0.04587689100899908,0.0412467534132506,0.04281092861556636,0.044175659401491825,0.04349388982358133,0.042086472052558783,0.041965157483157746,0.044186603124224434,0.04503701513346074,0.0440552825466702
304,AKN24785@H,45.7767403889575,23.40856042617145,40.054647840337815,34.33255529171813,21.847989731093353,36.93350645018162,23.92875065786415,47.8575013157283,10.403804633853978,37.97388691356702,61.90263757143117,26.529701816327645,10.923994865546677,37.45369668187432,32.25179436494733,69.70549104682165,47.8575013157283,5.201902316926989,39.53445760864511,49.93826224249909,0.04487511570433991,0.04587689100899908,0.0412467534132506,0.04281092861556636,0.044175659401491825,0.04349388982358133,0.042086472052558783,0.041965157483157746,0.044186603124224434,0.04503701513346074,0.0440552825466702
