,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5
761,AGY31028@N,62.563640580897044,29.14896890700885,59.00888827516426,44.78987905223311,31.281820290448522,44.07892859108655,36.96942397962098,68.96219473121606,17.773761528663933,54.03223504713836,92.42355994905245,29.14896890700885,7.8204550726121305,58.2979378140177,37.68037444076754,94.55641133249212,75.36074888153507,7.8204550726121305,44.07892859108655,89.57975810446622,0.058423613127246726,0.058416745011515024,0.05715440518774699,0.05875986914799176,0.05629490637894227
762,AGY31034@N,62.55527271636512,29.14507024285193,59.00099585748073,44.7838884219432,31.27763635818256,44.07303305016633,36.964479332397566,68.952971062357,17.771384294421907,54.0250082550426,93.1220537027708,29.14507024285193,7.81940908954564,58.29014048570386,36.964479332397566,94.54376444632454,75.35066940834889,7.81940908954564,44.07303305016633,89.5677768438864,0.05845728879503857,0.05841975553920987,0.05718833795654234,0.058799014519670616,0.05628023141266239
763,AJT47842@N,44.449383970239545,24.694102205688637,59.97139107095812,35.27728886526948,25.399647982994026,39.510563529101816,29.632922646826366,57.854753739041946,11.288732436886233,50.09375018868266,67.02684884401201,33.16065153335331,13.405369768802403,46.56602130215572,31.749559978742532,69.84903195323358,62.088028402874286,7.055457773053896,46.56602130215572,65.61575728940123,0.05739062341111103,0.059590372844757496,0.0580864994833515,0.06121811949586604,0.058168607459524346
764,AJT47914@N,43.67328451908305,25.358681333661124,59.87466426003321,35.220390741196006,25.358681333661124,38.7424298153156,29.585128222604645,57.76144081556145,11.974932852006642,50.012954852498325,66.91874240827241,33.10716729672424,13.383748481654482,47.195323593202644,30.993943852252485,69.73637366756809,61.98788770450497,7.044078148239201,46.49091577837873,65.50992677862457,0.0576517033427573,0.05988484491883595,0.058405301138084016,0.06129973491701161,0.058350600859390915
765,AJT47923@N,46.454557420877144,25.338849502296625,57.01241138016741,33.78513266972883,25.338849502296625,39.415988114683636,30.265848016632077,60.531696033264154,10.55785395929026,51.381555935212596,66.16255147821896,33.08127573910948,12.669424751148313,45.04684355963844,30.96970494725143,73.90497771503182,59.12398217202546,7.038569306193507,46.454557420877144,64.75483761698027,0.05810738287929937,0.05940899815416568,0.059324251335354974,0.061322792025369666,0.05797964498645976
766,AJT47932@N,46.36895831527711,25.994719055534137,56.907357932385544,33.72287877474699,25.29215908106024,39.34335857053816,30.21007890237751,59.71759783028113,10.538399617108434,51.989438111068274,66.04063760054619,33.72287877474699,12.64607954053012,44.96383836632932,30.912638876851407,73.76879731975905,57.609917906859444,7.025599744738956,46.36895831527711,64.63551765159839,0.05844202998687928,0.05968462348193676,0.05942968200525355,0.06166203079066342,0.058221659261371454
767,AJT47950@N,44.43845319544413,24.688029553024517,59.9566432002024,35.97398592012144,25.393401825968077,39.50084728483923,29.625635463629422,57.13515410842817,11.285956367096922,50.08143137899259,66.30499365669442,33.15249682834721,12.696700912984038,46.55457001427481,32.447124555403654,69.83185502141221,62.77813229197663,7.053722729435576,46.55457001427481,65.59962138375086,0.057459242291102317,0.05955569376197039,0.05814683254491731,0.06124677580771075,0.05821918265074163
768,AJP16730@N,43.00868396887647,25.38217414556644,59.930133399254096,35.253019646620054,25.38217414556644,38.77832161128206,29.612536503160847,57.814952220456895,11.280966286918417,50.05928789820048,67.68579772151051,33.13783846782285,13.396147465715622,45.82892554060607,31.72771768195805,70.50603929324011,62.0453145780513,7.050603929324011,46.533985933538474,66.2756769356457,0.057523763113948134,0.05963917849769304,0.05833856566914049,0.061216961624498786,0.05822113816231839
769,AJP16739@N,47.969530350213006,24.690199444962577,55.023873048773744,35.271713492803684,26.101067984674724,41.620621921508345,28.217370794242946,61.372781477478405,9.87607977798503,50.085833159781224,67.01625563632699,33.15541068323546,12.697816857409325,47.264096080356936,31.03910787366724,71.95429552531951,60.667347207622335,6.348908428704663,45.85322754064479,63.48908428704662,0.058555757667904704,0.0594256000373205,0.05856250977877246,0.06070711926884271,0.0573147433910861
770,AJH76957@N,63.25486660805101,31.98279772317186,62.5441377697583,47.61883216561144,31.27206888487915,40.511543782684356,35.5364419146354,67.51923963780726,14.21457676585416,54.72612054853851,99.50203736097912,27.71842469341561,9.239474897805204,51.88320519536768,36.247170752928106,92.39474897805204,74.62652802073434,7.818017221219788,45.48664565073331,86.70891827171037,0.05839687025926421,0.05867048800226898,0.05697792027611642,0.05888222212452505,0.056343661045117434
771,AKJ66253@N,50.84145725951045,24.714597278928693,62.139558872734995,35.3065675413267,26.12685998058176,41.66174969876551,25.420728629755224,58.60890211860233,8.47357620991841,55.78437671529619,63.551821574388065,32.48204213802057,12.710364314877612,44.486275102071644,31.775910787194032,71.31926643347994,60.02116482025539,7.06131350826534,45.898537803724714,64.2579529252146,0.058068846641489695,0.059926956388423144,0.05780875245808131,0.06096298427735915,0.05710110940811275
772,AIA62220@N,68.92441663943067,33.05558757197185,65.40786477007197,40.79200168456101,28.835725328741404,43.60524318004798,35.165518693587074,66.81448551781544,11.252965981947865,56.96814028361106,87.21048636009596,28.13241495486966,15.472828225178313,47.121795049406686,40.79200168456101,78.06745149976331,75.95752037814809,14.769517851306572,41.49531205843275,86.50717598622421,0.06035104845401069,0.05954529673133979,0.06021988636119251,0.05968842689562879,0.056884967686086654
773,AIA62234@N,79.9988896248521,35.78897693743384,73.68318781236378,47.71863591657845,27.368041187449403,42.10467874992216,28.771530479113476,66.66574135404342,10.52616968748054,47.01689127074641,80.70063427068413,28.06978583328144,18.947105437464973,49.82386985407456,40.701189458258085,82.1041235623482,56.841316312394916,11.227914333312576,42.806423395754194,96.13901647898894,0.06230055525424438,0.0603625911967005,0.05843375327470111,0.05941671496906007,0.05774173947325798
774,AIA62252@N,62.22391626485225,23.333968599319594,76.36571541595504,44.54666732597377,28.990688259760706,40.304127580642934,36.76867779286724,61.51682630729711,12.727619235992506,55.860106646855996,84.8507949066167,43.13248741086349,14.141799151102784,48.7892070713046,34.64740792020182,74.95153550084476,70.00190579795878,11.313439320882228,50.203386986414884,94.04296435483352,0.0603970209231991,0.06110297542775281,0.057132114037642324,0.05748216048734817,0.05679577156891835
775,AIA62265@N,69.58039664395272,33.03311759864422,58.33508001462703,45.684098806635625,31.62745301997851,38.65577591330707,28.816123862647085,69.58039664395272,15.462310365322827,63.25490603995702,78.71721640527984,29.518956151979943,13.353813497324259,44.98126651730277,37.25011133464135,68.87756435461986,74.5002226692827,11.245316629325693,44.98126651730277,86.44837158794125,0.06160400075408755,0.060219098769014386,0.058948840004481036,0.058352751239999466,0.05804301989956182
776,AIA62271@N,60.43582315957628,26.00145880121305,64.65227593815138,40.056301396463354,26.704200930975567,38.65081713693832,36.54259074765078,54.813886121476166,9.838389816675209,58.327596770288736,70.976955106014,35.83984861788826,11.946616205962753,45.67823843456347,29.515169450025628,71.67969723577652,63.94953380838886,8.432905557150178,44.975496304800956,82.92357131197676,0.06171954242418179,0.062346658470529254,0.057388308276328605,0.05808313985452249,0.057720221211922905
777,AIA62290@N,56.53931185504024,29.316680221131975,49.55914989762786,46.76708511466291,25.82659924242579,46.06906891892168,27.9206478296495,50.95518228911034,9.074210544636088,50.2571660933691,71.19765196560623,39.78692315725054,12.564291523342275,55.841295659299,34.20279359132064,74.68773294431242,70.499635769865,6.980161957412375,38.39089076576806,69.80161957412375,0.06106598932746303,0.06363983320669397,0.05711534189271059,0.0606617574163608,0.05950088241553412
778,AIA62300@N,56.557234122456414,29.325973248681102,49.57485953943711,46.78190970622938,25.834785957171448,46.083672247927446,27.92949833207724,50.971334456040964,9.077086957925104,49.57485953943711,70.52198328849504,39.10129766490814,12.568274249434758,55.85899666415448,34.21363545679462,75.40964549660855,71.22022074679697,6.98237458301931,38.403060206606206,69.12550837189117,0.06127000836704399,0.06353866749387552,0.05723559295102905,0.06018239775162493,0.059535875134495514
779,AIA62310@N,59.41382374941689,32.15336344086091,56.61787910238551,44.036128190744286,25.862487985040293,43.33714202898644,31.45437727910306,49.62801748480705,11.183778588125532,53.12294829359628,69.19963001402674,37.745252734923675,13.979723235156916,50.3270036465649,34.25032192613445,71.29658849930027,67.10267152875319,6.989861617578458,39.14322505843936,70.59760233754243,0.061065604453691906,0.06341614302632478,0.058241746667815335,0.05896636545673419,0.059323978637588023
780,AIA62320@N,61.25650603456618,31.324349676766793,54.99163609921282,47.334572844892044,25.75557640089714,45.24628286644093,30.62825301728309,50.815056142310574,7.657063254320772,51.51115280179428,70.30576260785436,41.069702909538684,13.225836530190424,50.118959482826874,35.50092963366903,71.69795592682178,66.12918265095212,6.960966594837066,38.28531627160386,64.7369893319847,0.061970096434661184,0.0638137027242546,0.058329707458499816,0.060208531342432633,0.05958130255644527
781,AIA62330@N,63.951779720721625,32.67101790080344,54.21998715452486,44.48819458832809,25.719737496377178,38.232042224344454,32.67101790080344,50.0492189118691,9.036664525754142,52.13460303319698,74.37870032736102,35.451530062573944,10.426920606639396,56.305371275852735,34.75640202213132,73.68357228691839,61.86639559939375,6.256152363983637,34.06127398168869,66.73229188249213,0.06243043197088857,0.06412730521813739,0.05872746102312365,0.059521238386955125,0.06006552295826902
782,AIA62343@N,64.50609639099693,28.354328083954695,64.50609639099693,40.40491751963544,30.4809026902513,48.20235774272298,37.56948471123997,60.9618053805026,14.177164041977347,48.91121594482185,83.64526784766635,38.27834291333884,15.594880446175083,53.164365157415055,45.366924934327514,81.51869324136975,80.10097683717201,6.379723818889806,53.164365157415055,63.79723818889806,0.0602468364633789,0.06019383569422151,0.05610096794384074,0.05570592310068338,0.058894234699008015
783,AHL18090@N,59.84546377114665,31.682892584724698,53.50888525420171,46.468242457596226,28.866635466082503,51.396692415220066,30.978828305064148,64.7739137287705,13.377221313550427,52.100756694880616,85.19177783892641,36.61134254234854,14.081285593210977,49.98856385589897,42.94792105929348,96.45680631349519,65.47797800843104,7.040642796605488,54.21294953386226,66.88610656775214,0.06065646539321484,0.061635641022066985,0.055874552222295364,0.05837994188738995,0.059389119814484116
784,QDI73610@N,61.230355946777784,30.96707657078417,54.192383998872295,45.746817661385705,29.55948218120307,50.67339802491955,32.374670960365265,64.74934192073053,13.372146701020437,51.377195219710096,85.15946056965646,35.89365693431801,14.779741090601535,49.969600830129,43.63542607701405,94.30882410193361,65.45313911552108,7.0379719479054925,55.599978388453394,66.15693631031164,0.060736070331421164,0.06192728026645519,0.055837267886733224,0.05807028392452641,0.059631902800314676
785,AIY51828@N,49.498027695133565,23.334784484848683,62.93320664095554,32.52727534251635,26.163243210284886,36.0628487493116,31.113045979798244,60.10474791551933,9.899605539026714,53.033601101928824,67.17589472910984,36.0628487493116,13.435178945821969,46.669568969697366,29.69881661708014,72.83281217998226,62.22609195959649,6.364032132231459,44.54822492562021,62.93320664095554,0.057498088949301196,0.0592029239137139,0.058021430715870105,0.06024419290654183,0.05791868215552199
786,ALC78747@N,48.79247690308767,24.749807124754614,57.985262406567955,31.82118058897022,26.164081817597737,41.72110343887206,27.578356510440855,59.39953709941108,11.314197542744967,55.15671302088171,66.47091056362667,31.114043242548657,12.728472235588088,44.54965282455831,30.4069058961271,75.66369606710697,60.8138117922542,6.364236117794044,44.54965282455831,64.349498524362,0.05752767669635861,0.05912653210921658,0.057957386092649166,0.06035335614313292,0.05789770253708237
787,AIF73529@N,65.19054572844122,30.469494199162746,57.39602395656238,43.93275907786256,29.760901310810123,43.22416618950994,36.13823730598372,72.98506750032006,18.42341509716817,51.727280849741405,89.99129682078299,31.178087087515365,8.503114660231464,58.104616844915,38.97260885939421,89.99129682078299,77.2366248304358,7.794521771878841,43.93275907786256,86.44833237901987,0.05917606420003471,0.05871748143001342,0.05752259841070263,0.05903744905623301,0.05695351855039432
788,AIF73535@N,65.40760093746944,28.438087364117145,58.29807909644015,44.7899875984845,29.859991732323003,42.65713104617572,36.96951357335229,71.8061705943958,18.484756786676144,51.89950943951379,92.42378393338072,29.859991732323003,8.531426209235144,58.29807909644015,38.391417941558146,91.7128317492778,76.78283588311629,8.531426209235144,44.07903541438158,87.44711864466022,0.058435278343967514,0.05819279419511256,0.057156617844127844,0.058555998894618926,0.056707126619244534
789,AIF73541@N,66.08752356342826,28.424741317603555,57.560101168147206,45.47958610816569,29.845978383483736,43.347730509345425,36.95216371288463,71.77247182694899,17.765463323502225,51.87515290462649,92.38040928221156,29.845978383483736,8.527422395281066,58.270719701087295,38.373400778764804,91.66979074927147,76.03618302458952,8.527422395281066,44.05834904228551,87.40607955163094,0.058444056441991424,0.05833298721585329,0.057151921096657426,0.05868644672328443,0.056766055582124525
790,AXQ05191@N,46.11653852437589,21.994041450086964,56.758816645385714,33.345804779164105,26.25095269849089,43.27859769210661,29.7983787388275,60.30624268572232,12.061248537144465,52.50190539698178,66.69160955832821,34.055289987231426,12.770733745211786,47.53550894051053,31.217349154962143,77.33388767933803,61.015727893789645,7.094852080673214,43.98808290017393,65.27263914219357,0.05621750472911635,0.05946474690868137,0.05754719785131925,0.05961312803585162,0.05767221440771009
