,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12
769,AJP16739@N,34.019114739475704,17.509838468847786,39.02192573057507,25.01405495549684,18.51040066706766,29.516584847486268,20.011243964397472,43.524455622564496,7.003935387539115,35.51995803680551,47.526704415443994,23.513211658167027,9.005059783978862,33.51883364036576,22.01236836083722,51.02867210921355,43.02417452345456,4.502529891989431,32.51827144214589,45.02529891989431,0.04152667379101281,0.042143550111343145,0.041531462264709905,0.04305238014281759,0.04064656913357308,0.04132598020249869,0.04238936733852887,0.04098159649325413,0.04193681335700231,0.04133922443447105,0.04043347606662336,0.04241180755422839
770,AJH76957@N,45.1743064003605,22.840941438384522,44.666729923951955,34.00762391937251,22.333364961975978,28.931859155287064,25.37882382042725,48.21976525881177,10.151529528170899,39.08338868345796,71.0607066971963,19.795482579933253,6.598494193311085,37.05308277782378,25.886400296835795,65.98494193311085,53.295530022897225,5.583341240493994,32.48489449014688,61.92433012184249,0.041704903533514595,0.04190031129297859,0.04069154148340246,0.04205152403955625,0.04023857679665441,0.04135650521803007,0.03972139516140799,0.04109537916908037,0.04178679955794426,0.04078252427911802,0.04090545978772436,0.040188603272043676
771,AKJ66253@N,36.16323104193488,17.57934842316279,44.1995046068093,25.113354890232557,18.58388261877209,29.633758770474415,18.08161552096744,41.688169117786046,6.027205173655814,39.67910072656744,45.2040388024186,23.104286499013952,9.04080776048372,31.64282716169302,22.6020194012093,50.72897687826976,42.69270331339535,5.022670978046511,32.64736135730232,45.706305900223256,0.04130403081713509,0.042625693407108464,0.04111902734645858,0.04336261398202909,0.040615684985900145,0.040801560920887193,0.041927823818182726,0.04114549039387334,0.041950719350582484,0.04125921386420937,0.03994649253880786,0.04167455077017445
772,AIA62220@N,48.94922546880278,23.475648949323784,46.45181600610876,28.969949767250625,20.478757594090958,30.96787733740584,24.974094626940193,47.45077979118637,7.991710280620862,40.45803329564311,61.93575467481168,19.979275701552154,10.988601635853685,33.46528680009986,28.969949767250625,55.44249007180723,53.94404439419082,10.489119743314882,29.46943165978943,61.43627278227287,0.04286053073917482,0.042288296331283864,0.042767381124461296,0.04238994551490802,0.040398965197173065,0.0423116857766885,0.03959086730260962,0.04178735917024243,0.04278358085251393,0.04164036438309803,0.04066397238164725,0.04103515868739516
773,AIA62234@N,56.612910243647484,25.32682826689493,52.14346996125426,33.7691043558599,19.367574557037297,29.79626854928815,20.360783508680235,47.177425203039576,7.449067137322038,33.27249988003844,57.109514719468955,19.864179032858768,13.408320847179668,35.258917783324314,28.803059597645213,58.102723671111896,40.22496254153901,7.945671613143507,30.29287302510962,68.03481318754127,0.04408830871625312,0.04271686736550888,0.04135188431805952,0.04204749800015743,0.040862166080566704,0.04278936438529844,0.04000490178509089,0.04203114840143593,0.04162804330661395,0.04180190263580897,0.04238164896536434,0.04169179021837262
774,AIA62252@N,44.27591556374947,16.603468336406053,54.338623646419805,31.697530460411553,20.628551569474187,28.678718035610455,26.16304101494287,43.772780159615955,9.0564372744033,39.747696926547825,60.37624849602201,30.69125965214452,10.062708082670335,34.716342885212654,24.65363480254232,53.33235283815277,49.81040500921816,8.050166466136268,35.72261369347969,66.91700874975773,0.04297597385730738,0.04347830132095377,0.04065280376024825,0.04090188205651937,0.04041347663910821,0.04262969409180093,0.04032548813083536,0.04099006078710329,0.0412032499084632,0.04102829525912028,0.040589094205154705,0.041676275849868584
775,AIA62265@N,49.24124539663849,23.377156905474838,41.28306432243429,32.33011061395457,22.382384271199314,27.35624744257694,20.392839002648262,49.24124539663849,10.942498977030775,44.76476854239863,55.7072675194294,20.890225319786026,9.450340025617487,31.832724296816803,26.361474808301413,48.74385907950073,52.722949616602826,7.958181074204201,31.832724296816803,61.17851700794479,0.04359644188389903,0.04261636269800082,0.04171741519901364,0.04129557004512334,0.04107637674245272,0.04116637251347591,0.04206303283936715,0.04170635061556779,0.042231225341928,0.04110230511555951,0.04047872969306797,0.043563500174781764
776,AIA62271@N,42.796554852890765,18.41247127391812,45.782361005418025,28.365158449008995,18.910105632672664,27.369889731499907,25.876986655236276,38.81547998285441,6.966881022563613,41.303651776627134,50.26107023420892,25.37935229648173,8.459784098827244,32.346233319045346,20.900643067690837,50.75870459296346,45.284726646663486,5.971612305054525,31.8485989602908,58.720854333036165,0.043705597851748254,0.04414967894262332,0.0406385113110408,0.04113054395319045,0.04087354956173259,0.042778540170353624,0.04086515062542029,0.04128815667872291,0.04182354750907337,0.04168401779426975,0.04105042743950724,0.04237791940777376
777,AIA62290@N,40.07802490659397,20.78119809971539,35.13012059713792,33.1509588733555,18.30724594498737,32.6561684424099,19.79161723782418,36.11970145902913,6.432275602292859,35.624911028083524,50.46862395645166,28.203054563899457,8.906227757020881,39.58323447564836,24.24473111633462,52.94257611117968,49.97383352550605,4.947904309456045,27.213473702008248,49.47904309456045,0.043286770937126094,0.04511124625727109,0.040486345160931136,0.043000230191056664,0.04217734120160699,0.041425874332471586,0.0412043944864411,0.042159545172013375,0.04229482642163742,0.04081647215793401,0.04175277955785657,0.04149374317804946
778,AIA62300@N,40.11584425792859,20.80080813374075,35.16327089275222,33.182241546681674,18.324521451152567,32.686984210164034,19.810293460705477,36.153785565787494,6.4383453747292805,35.16327089275222,50.020990988281326,27.734410844987668,8.914632057317466,39.620586921410954,24.267609489364208,53.487792343904786,50.516248324798966,4.952573365176369,27.239153508470032,49.030476315246055,0.043458598205360154,0.04506775002507699,0.04059700175334448,0.04268715987853262,0.042228583694240505,0.04127155819680389,0.04129563473685619,0.042185097932697584,0.04206499820605977,0.040778347964389734,0.04159511534201549,0.04151281754698568
779,AIA62310@N,42.01218591300441,22.736006494096504,40.035141870039496,31.138443676697385,18.28765739742545,30.644182665956155,22.241745483355274,35.09253176262721,7.908176171859653,37.56383681633335,48.9318400633816,26.69009458002633,9.885220214824566,35.58679277336844,24.218789526320187,50.414623095605286,47.44905703115792,4.942610107412283,27.678616601508786,49.92036208486406,0.04318017870754654,0.044842271083987965,0.0411833969687968,0.041695783099750264,0.041948655419537954,0.041835367159508564,0.04120358806620071,0.04247675559344889,0.04235476038636305,0.0414354456208343,0.04155444307186463,0.04202834408093184
780,AIA62320@N,43.277567124034114,22.130574097517446,38.851452304530625,33.441756414026365,18.196249813514346,31.9663848075252,21.638783562017057,35.9007090915283,5.409695890504264,36.39249962702869,49.67084408553916,29.015641594522872,9.344020174507365,35.40891855602791,25.081317310519772,50.65442515653993,46.72010087253683,4.917905355003877,27.048479452521324,45.736519801536055,0.0437817169431856,0.04508422014020353,0.041209791306674175,0.042537175645331333,0.04209404008888322,0.04208066700165772,0.041301617829208326,0.04251088480581351,0.04269872426467849,0.04120600541743766,0.04158433367362003,0.04212028738291876
781,AIA62330@N,45.20851398875559,23.095653885559923,38.32895751220583,31.449401035656066,18.181684973738662,27.02682901501693,23.095653885559923,35.38057616511308,6.388159585367638,36.85476683865945,52.579467356487484,25.061241450288428,7.37095336773189,39.80314818575221,24.5698445591063,52.08807046530536,43.73432331520922,4.422572020639135,24.078447667924173,47.1741015534841,0.04413304945390694,0.04533259571001428,0.041515361336030475,0.042076494977868834,0.04246125825988482,0.04204731444967599,0.04051557678511026,0.04289545541144748,0.04306024322950008,0.040910729567295676,0.0415409205621614,0.042114109074977854
782,AIA62343@N,46.01798163071289,20.227684233280392,46.01798163071289,28.824450032424558,21.74476055077642,34.38706319657666,26.80168160909652,43.48952110155284,10.113842116640196,34.89275530240867,59.671668488177154,27.307373714928527,11.125226328304215,37.926907937400735,32.36429477324862,58.15459217068113,57.143207959017104,4.5512289524880885,37.926907937400735,45.51228952488088,0.04297946967485822,0.04294165947461428,0.040021849976108546,0.039740029073080524,0.0420145375734146,0.04165797461090259,0.03976415906960216,0.040894140481716044,0.0404373300418219,0.042592479794754404,0.0407518701446457,0.040512394252471294
783,AHL18090@N,42.389870382934724,22.44169608508309,37.90153116591811,32.9144875914552,20.446878655297926,36.405418093579236,21.942991727636798,45.88080088505876,9.475382791479527,36.90412245102553,60.343227251001196,25.932626587207128,9.974087148925818,35.40800937868666,30.420965804223744,68.32249697014186,46.379505242505054,4.987043574462909,38.4002355233644,47.37691395739763,0.042964320833703815,0.04365789266644785,0.039577185590289506,0.04135180870238088,0.0420666318289328,0.04168720940180078,0.04031304452591516,0.04010667609581034,0.04268818914044669,0.04300405718616955,0.042024273094684775,0.04185435348712683
784,QDI73610@N,43.42429976471688,21.961714823534976,38.43300094118621,32.4434423529494,20.96345505882884,35.937351529420866,22.95997458824111,45.91994917648222,9.483467764708285,36.43648141177393,60.39471576472118,25.45562400000645,10.48172752941442,35.4382216470678,30.946052705890192,66.88340423531106,46.41907905883529,4.991298823530676,39.43126070589234,46.918208941188354,0.04307375457518229,0.043918555434197204,0.03959954537686958,0.04118319055261928,0.04229068380709935,0.041487861144987974,0.040236306114458234,0.040272131877108236,0.042173711447526754,0.0430067632648589,0.042159321205771684,0.04146829284625284
785,AIY51828@N,35.14726312386467,16.569424044107627,44.68723454319937,23.09677290996821,18.577839079757037,25.607291704529974,22.092565392143506,42.67881950754995,7.029452624772934,37.65778191842643,47.699857096673476,25.607291704529974,9.539971419334696,33.138848088215255,21.088357874318802,51.716687167972296,44.18513078428701,4.5189338302111715,31.6325368114782,44.68723454319937,0.040827898716844245,0.042038457720246086,0.04119951010480898,0.04277783577181324,0.04112655102230985,0.04052517348742025,0.042613053597003805,0.041766341644444885,0.04215221048775563,0.04142515207683651,0.03959387027899155,0.041850186179172626
786,ALC78747@N,34.76000542706787,17.631886810831528,41.30899195680529,22.66956875678339,18.6394232000219,29.722323481116003,19.646959589212273,42.316528345995664,8.060291113522984,39.293919178424545,47.35421029194753,22.165800562188206,9.067827502713357,31.737396259496748,21.662032367593017,53.90319682168495,43.324064735186035,4.533913751356678,31.737396259496748,45.84290570816197,0.04098300560030575,0.04212203822081457,0.041289132730862974,0.04299603381980189,0.041246613866335366,0.040661585982306736,0.04117166811937516,0.04119182202789435,0.042228105407541176,0.04140225343397657,0.03946198680111758,0.04147755939448143
787,AIF73529@N,46.48920592043719,21.72865059324782,40.93071390821101,31.329682250729416,21.223333137590895,30.824364795072487,25.771190238503227,52.04769793266338,13.138253847080078,36.8881742629556,64.1753168684296,22.233968048904746,6.063809467883113,41.43603136386793,27.79246006113093,64.1753168684296,55.07960266660494,5.5584920122261865,31.329682250729416,61.648729590144974,0.04220011051320595,0.04187308228251907,0.041020977700253876,0.04210126016777807,0.040615150896452415,0.04112734754186718,0.040076942611386335,0.04127725513812066,0.04169020537410761,0.04089752478035628,0.04112568793124475,0.040676999405781886
788,AIF73535@N,46.74567049526875,20.324204563160325,41.66461935447867,32.010622186977514,21.34041479131834,30.48630684474049,26.421465932108426,51.31861652197982,13.210732966054213,37.091673327767595,66.05366483027106,21.34041479131834,6.0972613689480974,41.66461935447867,27.43767616026644,65.54555971619205,54.87535232053288,6.0972613689480974,31.502517072898506,62.496929031718004,0.041762673261443464,0.041589374073577885,0.04084883692523594,0.04184895013143833,0.040527593394090414,0.04099004712239249,0.03989079816743324,0.04108761838833173,0.04136453227981431,0.040806964221053094,0.04080968214488333,0.04036781581129761
789,AIF73541@N,47.21112429684314,20.305859912620704,41.11936632305692,32.48937586019313,21.32115290825174,30.966436366746574,26.397617886406916,51.272296279367275,12.69116244538794,37.058194340532786,65.99404471601729,21.32115290825174,6.091757973786211,41.627012820872444,27.41291088203795,65.48639821820177,54.31817526626038,6.091757973786211,31.474082864562092,62.44051923130866,0.041750839860815625,0.041671495035075126,0.04082777361309401,0.041923996866577655,0.040552121813991655,0.04105182135894028,0.03995800925377752,0.041048421132139426,0.0414249911571636,0.0408433480628989,0.04089840708895955,0.04040227694104911
790,AXQ05191@N,32.833852994184944,15.659222197226665,40.410895992843,23.741401395795265,18.69003939668989,30.813308194542792,21.215720396242578,42.93657699239569,8.587315398479138,37.38007879337978,47.48280279159053,24.246537595705803,9.092451598389676,33.844125394006014,22.225992796063654,55.059845790248595,43.44171319230623,5.051361999105375,31.31844439445333,46.47253039176945,0.040025495083505586,0.042337452480394736,0.04097220422297649,0.04244309623147645,0.041061212968335946,0.040990726730301956,0.041084973485985075,0.041621902408762984,0.041424279788786565,0.04122072763962429,0.0403788141572362,0.041302914892076305
791,YP_009336484@N,33.35992714209882,13.443552728905495,36.347383304077816,34.85365522308832,22.40592121484249,24.895468016491655,20.414283773523156,37.34320202473749,7.96654976527733,34.35574586275848,46.30557051067448,19.418465052863493,11.949824647915994,34.85365522308832,19.418465052863493,43.31811434869548,38.836930105726985,7.96654976527733,30.372470980119818,46.80347987100431,0.04433092278746954,0.04234814956370353,0.04154069015424244,0.041062500534198354,0.04200130803886473,0.04164667725508336,0.040356660613899475,0.04271319482897763,0.041574390720332526,0.04049978455646617,0.0409372977693991,0.04307906284753003
