,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15
503,QHQ71963@H,34.52455241802862,18.354825336167114,38.45772927577871,27.095218353389548,17.48078603444487,27.095218353389548,20.976943241333842,35.835611370611986,7.42933406463907,33.213493465445254,47.19812229300115,26.658198702528427,6.118275112055705,33.65051311630638,25.34713974994506,43.26494543525105,42.39090613352881,5.2442358103334605,23.599061146500574,42.39090613352881,0.03821243918175917,0.03933973103008462,0.036013764343704784,0.03668173332491785,0.037664203596318495,0.03790820926043228,0.03677887525164126,0.03701943637731324,0.0369727375963255,0.037359727918866374,0.037843165300291755,0.03809482941153012,0.03895496943644077,0.03665505120370807,0.037481475905544036
504,YP_173238@H,26.483377117040416,16.15934874938059,51.62014183829911,30.074343505791656,25.1367647212587,17.50596114516231,17.50596114516231,32.76756829735509,12.119511562035443,35.90966388751243,60.14868701158331,26.483377117040416,5.835320381720769,39.94950107485757,22.89241072828917,70.02384458064924,39.05175947766976,7.181932777502485,32.31869749876118,39.50063027626367,0.03662924973279652,0.03780920104590757,0.0377194347187377,0.037694728186290265,0.03620734140261966,0.03661143364529183,0.03610613992268954,0.03597734940167654,0.03684912787603656,0.035703841670207445,0.03739198688823367,0.03654769115615682,0.03820931860867072,0.0355336814353433,0.03613867571543648
505,AAT98580@H,26.483377117040416,16.15934874938059,51.62014183829911,30.074343505791656,25.1367647212587,17.50596114516231,17.50596114516231,32.76756829735509,12.119511562035443,35.90966388751243,60.14868701158331,26.483377117040416,5.835320381720769,39.94950107485757,22.89241072828917,70.02384458064924,39.05175947766976,7.181932777502485,32.31869749876118,39.50063027626367,0.03662924973279652,0.03780920104590757,0.0377194347187377,0.037694728186290265,0.03620734140261966,0.03661143364529183,0.03610613992268954,0.03597734940167654,0.03684912787603656,0.035703841670207445,0.03739198688823367,0.03654769115615682,0.03820931860867072,0.0355336814353433,0.03613867571543648
506,AAP41037@H,37.28781356254004,17.10852622281249,35.53309292430286,32.0236516478285,17.10852622281249,24.127408775761204,18.424566701490374,34.65573260518427,6.580202393389419,34.21705244562498,43.42933579637016,26.320809573557675,8.773603191185892,36.41045324342145,25.00476909487979,41.67461515813299,43.42933579637016,4.82548175515224,23.688728616201907,39.919894519895806,0.03864760077425616,0.03922527372795622,0.03576419025903255,0.037678424353989874,0.038084398121589404,0.0368324779292044,0.036476626336289134,0.03754465372738333,0.03732352950026607,0.03721914129503347,0.037757080465155336,0.03753212901086307,0.03885766242645711,0.03628604008264912,0.03609061243058011
507,ADP06504@N,32.63469737789303,16.0938233644404,37.5522545170276,21.458431152587202,16.540874013452633,25.4818869936973,16.0938233644404,37.5522545170276,5.811658437159034,34.422899973941966,42.916862305174405,20.564329854562736,8.0469116822202,28.611241536782934,19.670228556538266,46.49326749727227,38.8934064640643,4.0234558411101,27.270089589746235,39.34045711307653,0.03662623553431294,0.03753463471373354,0.03714815284331196,0.03794362009770801,0.03663412048907981,0.03627861813367753,0.036958795260719435,0.03710640753125675,0.03796335281545064,0.03687057625033173,0.035339821874339365,0.03682307551734155,0.036875793784407244,0.036227970030181626,0.03661817611191472
508,ADP06515@N,31.855650042679905,15.25481833029742,36.342361316296795,19.74152960391431,16.600831712382487,26.471596514339637,17.498173967105863,36.79103244365848,7.62740916514871,34.09900567948835,41.726414844637056,19.74152960391431,8.0760802925104,28.266281023786394,19.292858476552617,47.559139500339015,37.23970357102017,4.0380401462552,28.266281023786394,39.48305920782862,0.036443211209184215,0.03747122819271676,0.03704928944219445,0.03800707597587708,0.03663498236899932,0.03639115842620997,0.03666115204298556,0.03658449312363291,0.03803098076702368,0.036209530130860826,0.03535482801640882,0.03637602890999104,0.03703337133777552,0.036207175896292236,0.03687436679815883
509,ABG89335@N,37.31157020177557,21.320897258157466,51.52550170721388,34.20227268496093,21.76508261770241,21.76508261770241,22.20926797724736,41.75342379722504,9.327892550443892,39.08831163995536,58.63246745993303,19.988341179522624,6.218595033629261,31.092975168146303,23.097638696337256,50.19294562857903,56.85572602175324,10.216263269533785,30.20460444905641,56.411540662208296,0.03779827875438245,0.03732190324169662,0.037077045627307036,0.03638096450399792,0.036663237477119894,0.038244355423112705,0.036063818310959554,0.037133236869323176,0.03783893304578553,0.0353919958948509,0.03653495671811004,0.03692674255985546,0.0376904887751112,0.03677911279835011,0.03796957045509028
510,ADV71797@N,32.77728519098892,16.831578881859173,40.30720205918907,20.81800545914161,15.945706309129744,26.13324089551819,16.38864259549446,35.877839195541924,7.086980581835442,34.10609405008306,44.29362863647151,20.81800545914161,8.415789440929586,30.119667472800625,19.93213288641218,38.535456913730215,39.42132948645964,4.4293628636471505,28.347922327341767,36.76371176827135,0.036736336413315085,0.03751977750100287,0.03731325205521402,0.039313473404582036,0.03664627002280109,0.036002485357558976,0.03729358771731522,0.03681930674651745,0.03789668800829277,0.037048418933438125,0.03567051127183106,0.037430461572062396,0.03706956091221566,0.03659718141387717,0.03770640230526107
511,ADV71810@N,31.770117825343405,17.20881382206101,39.71264728167926,21.62133018669204,16.326310549134806,24.71009164193376,16.76756218559791,36.182634189974436,5.736271274020337,33.97637600765892,41.91890546399477,21.180078550228938,7.501277819872748,30.005111279490993,20.738826913765834,39.71264728167926,40.15389891814236,4.412516364631029,27.79885309717548,37.947640735826845,0.036788512913097794,0.03767336193044816,0.03792379486144242,0.03897349021641268,0.0367889325587121,0.03620371834582826,0.03720250520029979,0.03705511993497207,0.0382800403577717,0.03709752352474727,0.035886294431245504,0.03738102149774447,0.037326487489703936,0.03689780680415586,0.0372697534703152
512,ADV71772@N,31.6234526778032,17.568584821001778,34.69795502147851,22.83916026730231,13.615653236276378,24.59601874940249,16.250940959426643,35.137169642003556,7.466648548925756,33.81952578042842,46.55674977565471,20.203872544152045,7.027433928400711,28.109735713602845,20.203872544152045,44.36067667302949,36.894028124103734,6.149004687350622,27.231306472552756,38.21167198567886,0.03719889724616537,0.0379083309582622,0.03749660995599979,0.03873645709443936,0.03687343340870003,0.036697152454223114,0.03730928325218918,0.037524047683835,0.03812579170348146,0.037113885259549485,0.036938165184347026,0.03715026682946008,0.037424800518805,0.03656007167781835,0.03772818624768003
513,ADV71785@N,31.385680909465,15.6928404547325,36.76608335108757,20.176509156084645,16.58957419500293,26.453645337977644,17.48630793527336,38.11118396149322,7.173869922163429,34.5242490004115,42.146485792710145,19.72814228594943,8.070603662433857,28.247112818518502,19.279775415814214,47.526888234332716,39.007917701763645,4.035301831216929,28.247112818518502,40.35301831216929,0.03643961736145085,0.037537011424197374,0.03669208410876861,0.038265032324577425,0.036661617794230654,0.0362565365425258,0.03674439531757596,0.03671603392393125,0.03768799152236155,0.036822467771569466,0.03516385806663161,0.03698671055843683,0.036931788020818125,0.035780864983907784,0.036947120143802345
514,ACQ55230@N,31.360601729905554,16.128309461094286,36.73670488360365,20.160386826367855,16.57631805723579,25.98449857620746,17.920343845660316,37.63272207588667,7.168137538264126,34.49666190289611,42.11280803730175,19.26436963408484,8.064154730547143,27.77653296077349,19.26436963408484,48.384928383282855,38.97674786431119,4.0320773652735715,28.224541556915,40.32077365273571,0.03638911932698168,0.03748390364580947,0.036832369933460056,0.03817839842477292,0.036799958319763154,0.03619632391020871,0.03678371651499662,0.036707901742614284,0.037657968461073874,0.03704807749335335,0.035209165243061065,0.03695974237801529,0.03690950065437915,0.035878418759599844,0.036956839050402666
515,ADV71822@N,31.422757740245615,17.26038805450111,34.07820205632271,22.128702633975784,15.932665896462565,24.78414695005288,16.37523994914208,37.176220425079315,6.638610790192735,36.291072319720286,45.1425533733106,20.800980475937237,7.523758895551767,28.324739371489006,20.800980475937237,45.1425533733106,37.176220425079315,4.425740526795157,26.99701721345046,38.50394258311786,0.03693175901698401,0.03751768906782989,0.03723137469206514,0.038409679706364455,0.03697990646277291,0.03637689643703697,0.037151066273973826,0.037327207072264564,0.037938293559317396,0.036878044208684894,0.03665629985505913,0.03701391636614268,0.037258866806950015,0.036440376397570154,0.03731457139746822
516,ADA83537@N,32.651384758379514,15.654773514291549,37.12417719103424,21.469403676742694,16.549332000822492,25.04763762286648,15.654773514291549,37.57145643429971,5.814630162451146,34.44050173144141,42.93880735348539,19.680286703680803,8.051026378778511,28.62587156899026,19.23300746041533,46.0697620563437,38.913294164096136,4.0255131893892555,27.284033839193842,38.913294164096136,0.03665062225073723,0.0375267349870964,0.03718581594335616,0.03794359812693047,0.036547199035052644,0.036312189412593024,0.03693134691821827,0.037005002273206106,0.03803222713946801,0.03687763782101569,0.035365536965683585,0.03676571507173437,0.03679582437916915,0.0361561019256481,0.03662520448461816
517,ADA83497@N,30.3096015788693,15.600530224418023,36.10408423365314,21.84074231418523,16.046259659401393,25.406577794052208,17.38344796435151,37.44127253860326,6.685941524750581,36.10408423365314,41.007108018470234,20.949283444218487,8.023129829700697,28.08095440395244,20.057824574251743,44.57294349833721,39.669919713520116,4.011564914850348,27.63522496896907,39.224190278536746,0.03662057296108215,0.03771344272727011,0.036916892811064146,0.038054807817037704,0.037158120144527323,0.03692444857826552,0.03754075706000815,0.03692068412034825,0.037773000303940166,0.03666584915911625,0.03538252450941644,0.03672693781125466,0.03701801604490512,0.03616863699502295,0.03668587397336907
518,ADV71760@N,29.964419535814514,15.205824839070052,36.22564152837277,21.46704683162831,16.100285123721232,25.939348254884205,16.99474540837241,38.01456209767513,7.155682277209436,36.67287167069836,40.69794295162867,20.572586546977128,8.050142561860616,27.728268824186564,19.67812626232595,45.17024437488457,40.25071280930308,4.025071280930308,27.728268824186564,38.90902238232631,0.036432890648888036,0.03754712891167673,0.036606783085545345,0.0382843009140987,0.036677969117955025,0.03642099157016204,0.037432421671124975,0.037203025948622674,0.03804373732412476,0.036392004244579036,0.03514099964077948,0.036924249594653645,0.0370650664881045,0.035959520004288016,0.03663876850980723
519,AFX81091@N,41.13713768022573,20.121426039240845,52.3157077020262,30.852853260169297,20.568568840112864,24.145711247089015,25.039996848833052,44.26713728632986,10.73142722092845,40.68999487935371,57.68142131249042,18.77999763662479,7.154284813952301,32.64142446365737,20.568568840112864,50.97427929941014,55.44570730813033,8.495713216568356,33.08856726452939,54.55142170638629,0.03767199703514261,0.03732053013302327,0.036562923945652054,0.036977801291836455,0.03625067388652981,0.03782189400929267,0.03596658573434334,0.036480114730322144,0.03723292113001104,0.03551160833471826,0.03657966540012005,0.03673080556060325,0.03749039251770027,0.03620416024208151,0.03805512517660448
520,ADA83507@N,29.90184877166595,15.620368761318034,36.596292526516535,21.868516265845248,16.066665011641405,25.8851825187556,17.40555376261152,37.93518127748665,6.694443754850585,35.70370002586979,41.50555128007363,20.9759237651985,8.033332505820702,28.11666377037246,20.083331264551756,44.62962503233724,39.72036627878014,3.570370002586979,27.670367520049087,39.27407002845677,0.03650126953375568,0.03759420673079144,0.036878328853915295,0.038264645167858796,0.036779388443449336,0.03669446046608186,0.03756321826297786,0.0370241125281531,0.03769158327278477,0.03661539654654246,0.03552501329275633,0.036984953776125,0.03680033968288639,0.03603549916168897,0.03675133395686047
521,ADA83547@N,32.77781210523814,15.266378240795847,37.71693447726033,20.654511737547324,17.062422739713007,25.593634109569507,15.715389365525137,37.71693447726033,6.286155746210055,34.124845479426014,42.656056849282514,19.756489488088743,8.531211369856504,28.736711982674535,19.307478363359454,46.69715697184612,38.61495672671891,4.0411001225636065,26.940667483757377,39.512978976177486,0.036499416806227515,0.037333651704983255,0.03705756992712594,0.03792033191872632,0.0364217527981262,0.036144920836018044,0.036808344053956846,0.03678477971207636,0.03788396369836099,0.03683680962423101,0.03521802121453453,0.03669875028000076,0.03683119284535356,0.03596485041687523,0.03658451943411378
522,ACN71196@N,40.10948298837722,20.94606333837477,52.142327884890385,33.8702300790741,21.83738518256093,21.83738518256093,21.83738518256093,41.89212667674954,8.467557519768524,39.21816114419106,60.16422448256583,20.50040241628169,6.684913831396203,30.304942702329456,23.17436794884017,49.914023274424984,56.598937105821186,9.804540286047764,30.304942702329456,55.70761526163503,0.037746855318579624,0.03733730220325515,0.036623115576791515,0.03632131632204243,0.036859845375282724,0.03778653853057188,0.03604839740971931,0.03712577084360798,0.03739672741037787,0.03546414516719926,0.03669054608138326,0.0367151817483983,0.03790193828647083,0.03629152401948404,0.03802987361375571
523,AEQ61968@N,37.932080705122694,17.850390920057738,56.22873139818187,34.80826229411259,20.5279495580664,28.56062547209238,21.866728877070727,45.072237073145786,8.925195460028869,41.50215888913424,58.013770490187646,21.420469104069287,6.693896595021652,33.46948297510826,22.31298865007217,55.33621185217899,45.072237073145786,8.925195460028869,35.25452206711403,57.5675107171862,0.037711617358972535,0.0378358151044535,0.03701715038538308,0.03677002522164297,0.035941318244759095,0.037380429109553914,0.03611741967897751,0.03737752556760492,0.0374530186938642,0.03547283986260686,0.03607829544387492,0.03628879706319392,0.037535059173142205,0.03677251077343059,0.03798840531709622
524,AFX81098@N,38.337690794970804,19.168845397485402,51.26551676071678,35.66296818136819,20.951993806553812,23.180929317889326,21.843568011088017,43.24134891990893,11.14467755667756,45.470284431244444,57.060749090189105,20.951993806553812,7.132593636273638,32.09667136323137,20.951993806553812,53.04866516978519,52.602878067518084,8.469954943074946,32.54245846549848,52.602878067518084,0.037510975102382854,0.03749293362423801,0.036635022404780955,0.0372628338841124,0.03605146448012812,0.03846906079064371,0.03649006676610856,0.036472583378615496,0.0371506116077121,0.03568303341091972,0.03662541900458236,0.036786525118806,0.03694348123407989,0.03634299505890023,0.03829589186688704
