,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8
164,AFD98778@H,46.95771285513886,24.393617067604602,69.52180864267311,34.15106389464644,27.442819201055176,35.370744748026674,17.685372374013337,50.00691498858943,13.41648938718253,48.177393708519084,81.10877674978529,26.223138347674947,7.31808512028138,46.95771285513886,28.052659627745292,78.05957461633473,64.03324480246208,7.927925546971496,42.688829868308055,76.83989376295449,0.05110342355277188,0.04948046122718601,0.046614238424921524,0.04883706544994285,0.048495228749089826,0.0492896556424763,0.04853219957378892,0.04780730068970754
165,AFD98750@H,45.815366112884945,24.43486192687197,67.80674184706972,34.20880669762076,27.489219667730968,35.43054979396436,17.10440334881038,49.48059540191574,15.271788704294982,49.48059540191574,80.0241728105057,26.878348119559167,7.330458578061592,45.204494564713144,29.321834312246366,82.4676590031929,62.30889791352352,7.941330126233391,42.15013682385415,77.5806866178185,0.05078868048934458,0.04956179471208673,0.046690693435149186,0.048673070384551376,0.04829383585074493,0.04929122847647054,0.047986192208802764,0.047842956271050535
166,ACT11030@H,48.89058027463417,21.729146788726297,67.6017900093707,41.04394393426078,33.80089500468535,31.38654536149354,25.35067125351401,56.1336292042096,10.260985983565195,45.26905580984645,76.65560117134,32.593720183089445,12.675335626757006,42.25111875585669,33.1973075938874,67.6017900093707,60.96232849059322,9.053811161969291,44.6654683990485,61.56591590139117,0.050159226208413094,0.050037202303477434,0.050056218446965534,0.05031686316442708,0.048170769491538104,0.04959287875201141,0.04952392608844886,0.04855550474676572
167,AMN88686@H,36.15558445617433,21.6933506737046,69.2982035410008,40.37373597606134,33.74521215909604,23.501129896513316,23.501129896513316,43.98929442167877,16.27001300527845,48.20744594156577,79.54228580358352,36.15558445617433,7.833709965504439,54.83596975853107,30.73224678774818,94.00451958605326,51.22041131291364,9.641489188313155,43.3867013474092,53.02819053572235,0.04927541406423717,0.05098254515902271,0.0510034407312815,0.05101346881153348,0.04883331478572737,0.049118204823037734,0.048582410899042944,0.048598126456544884
168,AMN88694@H,36.19732000507422,21.115103336293295,69.37819667639225,40.42034067233288,33.78416533806927,23.528258003298244,23.528258003298244,44.0400726728403,16.2887940022834,48.866382006850195,79.63410401116329,36.19732000507422,7.8427526677660815,54.89926867436257,30.767722004313086,94.11303201319298,51.27953667385515,9.652618668019793,43.43678400608906,53.089402674108854,0.04909800465438392,0.05098017538424731,0.0508674897927418,0.05086235350163876,0.0489800332351067,0.04899927247181145,0.04838589369835209,0.048538110510481035
169,AGW27836@H,36.177891266015415,21.70673475960925,69.34095825986289,40.398645247050545,33.76603184828105,23.51562932291002,23.51562932291002,44.01643437365209,16.28005106970694,48.23718835468722,80.19432563966751,36.177891266015415,7.838543107636673,54.266836899023126,30.751207576113103,93.4595524372065,51.85497748128876,9.044472816503854,44.01643437365209,53.060907190155945,0.049191111550425465,0.05086530671744188,0.05089459988353414,0.05091164101327769,0.04881940522448536,0.04917326991062254,0.048662377537270464,0.048517433729352105
170,AGW27854@H,36.177891266015415,21.70673475960925,69.34095825986289,40.398645247050545,33.76603184828105,23.51562932291002,23.51562932291002,44.01643437365209,16.28005106970694,48.23718835468722,80.19432563966751,36.177891266015415,7.838543107636673,54.266836899023126,30.751207576113103,93.4595524372065,51.85497748128876,9.044472816503854,44.01643437365209,53.060907190155945,0.049191111550425465,0.05086530671744188,0.05089459988353414,0.05091164101327769,0.04881940522448536,0.04917326991062254,0.048662377537270464,0.048517433729352105
171,AGW27872@H,37.34490404398386,22.286474993990367,69.26877362997006,40.9589270159823,33.73088107198542,23.491149317989848,22.888812155990106,43.97061282598099,15.66076621199323,48.789310121978914,80.11084254596537,36.140229719984376,7.830383105996615,53.60800741797683,30.719195261986723,93.36226010995965,51.80099593197761,9.637394591995834,43.36827566398126,51.80099593197761,0.04919379381046919,0.05099996152225641,0.05107722941160295,0.05097788176498004,0.04885048574100096,0.04925768002120899,0.04869027167050605,0.04861553405823577
172,AJC98135@H,50.385953754487964,22.193812963286366,67.18127167265061,40.18879644703207,32.39097027074226,31.191304705159215,25.192976877243982,55.18461601682015,8.99749174187285,46.1871242749473,75.57893063173194,35.9899669674914,13.196321221413514,43.187960360989685,34.19046861911683,65.98160610706756,56.3842815824032,8.397658959081326,46.1871242749473,58.78361271356929,0.05063893026950241,0.051033047487012616,0.05029148891562483,0.05088909560075071,0.04918593020928894,0.049344719057805686,0.04945603123211018,0.04932797443638121
173,AGW27863@H,36.179388221094214,21.70763293265653,69.34382742376391,40.40031684688854,33.767429006354604,23.51660234371124,23.51660234371124,44.018255668997966,16.2807246994924,48.23918429479229,79.59465408640727,36.179388221094214,7.8388674479037475,54.26908233164133,30.752479987930084,94.06640937484497,51.85712311690171,9.044847055273554,44.018255668997966,53.063102724271516,0.04915526905711484,0.05088828759252085,0.050849061330832626,0.05087389088939845,0.04888544612524651,0.04924415481897824,0.0486485737184678,0.048465512782537024
174,AGW27881@H,36.177891266015415,21.70673475960925,69.34095825986289,40.398645247050545,33.76603184828105,23.51562932291002,23.51562932291002,44.01643437365209,16.28005106970694,48.23718835468722,80.19432563966751,36.177891266015415,7.838543107636673,54.266836899023126,30.751207576113103,93.4595524372065,51.85497748128876,9.044472816503854,44.01643437365209,53.060907190155945,0.049191111550425465,0.05086530671744188,0.05089459988353414,0.05091164101327769,0.04881940522448536,0.04917326991062254,0.048662377537270464,0.048517433729352105
175,AGW27845@H,36.177891266015415,21.70673475960925,69.34095825986289,40.398645247050545,33.76603184828105,23.51562932291002,23.51562932291002,44.01643437365209,16.28005106970694,48.23718835468722,80.19432563966751,36.177891266015415,7.838543107636673,54.266836899023126,30.751207576113103,93.4595524372065,51.85497748128876,9.044472816503854,44.01643437365209,53.060907190155945,0.049191111550425465,0.05086530671744188,0.05089459988353414,0.05091164101327769,0.04881940522448536,0.04917326991062254,0.048662377537270464,0.048517433729352105
176,AGT17769@H,36.16635082460067,21.699810494760403,69.31883908048461,40.38575842080408,33.75526076962729,23.508128035990435,23.508128035990435,44.002393503264145,16.2748578710703,48.8245736132109,80.16874432786481,36.16635082460067,7.836042678663478,54.249526236901005,30.138625687167224,93.42973963021839,51.23566366818428,9.041587706150167,44.002393503264145,53.04398120941431,0.04923539581581097,0.050919588419233094,0.05076838873988441,0.0510218712898508,0.048859391297389886,0.04925477919416512,0.04873367060845706,0.04843440089186419
177,AIV41777@H,50.39561080628739,22.198066664674208,66.59419999402262,40.19649909549113,32.997126123164364,30.59733513238877,25.197805403143693,53.99529729245077,10.199111710796258,46.195976572430105,74.39352071404329,35.996864861633846,13.198850449265745,44.396133329348416,34.79696936624605,65.99425224632873,56.395088283226364,8.399268467714565,46.195976572430105,58.79487927400195,0.05061263177835926,0.05094820123367705,0.05041742641736569,0.0506522982710061,0.04929334015641216,0.049279452699923315,0.04948801690064979,0.04936088484870912
178,AIV41783@H,50.47262048084304,22.23198759275229,67.89769183732457,39.657058949233814,33.04754912436152,31.244955535759978,24.635445710887673,55.27953671711381,9.012967943007686,46.26656877410612,75.10806619173071,35.4510072424969,13.219019649744606,42.66138159690305,33.64841365389536,66.69596277825687,57.082130305715346,8.41210341347384,46.86743330363996,59.48558842385073,0.05060378590261641,0.051086609868066006,0.05018945423717757,0.05055307408494524,0.04895624990553981,0.04917370500230613,0.04932030327741109,0.04925228818809202
179,AIV41969@H,49.91938161688041,21.651779978405962,68.56396993161887,39.69492996041093,33.07910830034244,31.274793302141944,27.06472497300745,51.723696615080904,10.825889989202981,45.70931328774592,75.78122992442087,34.88342329854294,12.630204987403477,44.50643662227892,34.88342329854294,64.35390160248438,56.5352032769489,8.420136658268985,46.912189953212916,58.339518275149395,0.05083753457399077,0.050805797482222775,0.050229240332796195,0.050711610991143366,0.04890810269085111,0.0485827612629287,0.049455710564044346,0.04903090936852373
180,AWK59949@H,47.00625569195673,24.418834125691806,69.59367725822165,34.18636777596853,27.47118839140328,35.40730948225312,17.70365474112656,49.44813910452591,13.430358769130494,47.61672654509902,81.19262346792526,26.250246685118693,7.325650237707542,46.395784838814436,28.081659244545577,79.36121090849838,64.09943957994099,7.936121090849837,42.73295971996066,78.14026920221379,0.05093237168689649,0.0494024174852055,0.046726552608526865,0.04856101762716875,0.04857475195033718,0.04939522365422641,0.04831322338146971,0.04762358846387389
181,AWK59931@H,47.00625569195673,24.418834125691806,69.59367725822165,34.18636777596853,27.47118839140328,35.40730948225312,17.70365474112656,49.44813910452591,13.430358769130494,47.61672654509902,81.19262346792526,26.250246685118693,7.325650237707542,46.395784838814436,28.081659244545577,79.36121090849838,64.09943957994099,7.936121090849837,42.73295971996066,78.14026920221379,0.05093237168689649,0.0494024174852055,0.046726552608526865,0.04856101762716875,0.04857475195033718,0.04939522365422641,0.04831322338146971,0.04762358846387389
182,AWK59961@H,47.00625569195673,24.418834125691806,69.59367725822165,34.18636777596853,27.47118839140328,35.40730948225312,17.70365474112656,49.44813910452591,13.430358769130494,47.61672654509902,81.19262346792526,26.250246685118693,7.325650237707542,46.395784838814436,28.081659244545577,79.36121090849838,64.09943957994099,7.936121090849837,42.73295971996066,78.14026920221379,0.05093237168689649,0.0494024174852055,0.046726552608526865,0.04856101762716875,0.04857475195033718,0.04939522365422641,0.04831322338146971,0.04762358846387389
183,AWK59967@H,47.00625569195673,24.418834125691806,69.59367725822165,34.18636777596853,27.47118839140328,35.40730948225312,17.70365474112656,49.44813910452591,13.430358769130494,47.61672654509902,81.19262346792526,26.250246685118693,7.325650237707542,46.395784838814436,28.081659244545577,79.36121090849838,64.09943957994099,7.936121090849837,42.73295971996066,78.14026920221379,0.05093237168689649,0.0494024174852055,0.046726552608526865,0.04856101762716875,0.04857475195033718,0.04939522365422641,0.04831322338146971,0.04762358846387389
184,AWK59973@H,47.00625569195673,24.418834125691806,69.59367725822165,34.18636777596853,27.47118839140328,35.40730948225312,17.70365474112656,49.44813910452591,13.430358769130494,47.61672654509902,81.19262346792526,26.250246685118693,7.325650237707542,46.395784838814436,28.081659244545577,79.36121090849838,64.09943957994099,7.936121090849837,42.73295971996066,78.14026920221379,0.05093237168689649,0.0494024174852055,0.046726552608526865,0.04856101762716875,0.04857475195033718,0.04939522365422641,0.04831322338146971,0.04762358846387389
185,AJC98127@H,49.847239014906634,21.620489211284806,67.26374421288607,40.238132698780056,32.43073381692721,31.229595527411387,25.824473224590186,55.25236131772784,9.60910631612658,45.643255001601254,76.27228138425473,36.034148685474676,13.212521184674047,42.6404092778117,34.83301039595885,64.86146763385442,57.05406875200157,8.407968026610758,46.84439329111708,58.85577618627531,0.05059101377187754,0.05089452415492551,0.0501489337321636,0.05076363688753509,0.04892327131863256,0.04956858674187571,0.04939635210055498,0.04914453653452377
186,AWK59955@H,47.00625569195673,24.418834125691806,69.59367725822165,34.18636777596853,27.47118839140328,35.40730948225312,17.70365474112656,49.44813910452591,13.430358769130494,47.61672654509902,81.19262346792526,26.250246685118693,7.325650237707542,46.395784838814436,28.081659244545577,79.36121090849838,64.09943957994099,7.936121090849837,42.73295971996066,78.14026920221379,0.05093237168689649,0.0494024174852055,0.046726552608526865,0.04856101762716875,0.04857475195033718,0.04939522365422641,0.04831322338146971,0.04762358846387389
187,AWK59943@H,47.00625569195673,24.418834125691806,69.59367725822165,34.18636777596853,27.47118839140328,35.40730948225312,17.70365474112656,49.44813910452591,13.430358769130494,47.61672654509902,81.19262346792526,26.250246685118693,7.325650237707542,46.395784838814436,28.081659244545577,79.36121090849838,64.09943957994099,7.936121090849837,42.73295971996066,78.14026920221379,0.05093237168689649,0.0494024174852055,0.046726552608526865,0.04856101762716875,0.04857475195033718,0.04939522365422641,0.04831322338146971,0.04762358846387389
188,AIV41789@H,51.04689423892267,22.220412786354576,69.06344514677772,40.236963694209635,33.03034333106761,30.6281365433536,24.622619574068583,54.65020442049368,9.00827545392753,46.24248066349465,74.46841041913424,35.43255011878162,13.212137332427044,43.840273875780646,34.231446724924616,66.06068666213523,55.85130781435068,8.407723756999028,45.641928966566155,60.0551696928502,0.05046466870931678,0.05111341203320833,0.0502148739273544,0.05052701755998147,0.04914967895880235,0.04944443381469479,0.04930340404884685,0.04923081401929302
189,AIV41819@H,49.92296333592882,21.653333495101656,68.56888940115525,40.29925956032808,33.08148172862753,31.27703727070239,26.465185382902025,51.727407793853956,10.826666747550828,45.7125929341035,75.78666723285579,35.487407672527716,12.631111205475966,44.509629962153404,34.885926186552666,64.96000048530497,56.53925968165432,8.420740803650643,45.7125929341035,58.343704139579465,0.050885441844096976,0.0508374579106128,0.05021427684322149,0.05068712271461732,0.048938053063739356,0.0485713065495052,0.0494247716839753,0.04896008341518557
190,AIV41831@H,49.789264770680326,22.19521441584545,68.3852552271995,40.19133421247689,32.99288629382431,31.19327431416117,25.794438375171737,53.988359389894335,10.197801218091152,45.590170151466324,77.38331512551521,35.99223959326289,12.597283857642012,44.3904288316909,35.99223959326289,63.58628994809777,55.18810070966976,8.398189238428007,46.19004081135404,58.187454009108336,0.05106938657388324,0.05060875752978735,0.05067734566211966,0.050537368557896124,0.04904783129412235,0.04876015448671468,0.049937137414648135,0.04949135859311363
191,AIV42005@H,49.92187195089778,21.652860123280966,68.56739039038973,40.29837856277291,33.08075852167926,31.27635351140584,26.4646068173434,51.726276961171195,10.826430061640483,45.71159359359315,76.38647876824119,35.486631868710475,12.630835071913896,43.90718858331974,34.88516353195267,64.35711203308509,56.53802365523364,8.420556714609265,46.313061930350955,58.34242866550705,0.05087406416745535,0.050779870803934916,0.05022889688866196,0.0506808265246597,0.04890589548844223,0.04856011551702902,0.04943954876650022,0.04906244508551211
